species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 
F32,FRO_GUT,TOTAL,EUR,EU,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F32,FRO_GUT,TOTAL,EUR,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F32,FRO_GUT,TOTAL,EUR_T,EE,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F32,FRO_GUT,TOTAL,EUR_T,EU,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F32,FRO_GUT,TOTAL,EUR_T,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1278.23 	: 	: 	: 	: 
F32,FRO_GUT,TOTAL,TPW,EE,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
F32,FRO_GUT,TOTAL,TPW,EU,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
F32,FRO_GUT,TOTAL,TPW,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	: 	: 
F32,TOTAL,HCN,EUR,EE,EE	1724.2301 	1303.433 	2288.137 	4445.2656 	11495.8629 	6555.0402 	3240.7276 	3584.23 	3378.7116 	4682.072 	1310.688 	5495.7595 	: 	: 
F32,TOTAL,HCN,EUR,EU,EE	1874.2301 	1303.433 	22991.137 	19147.9516 	11495.8629 	6555.0402 	3240.7276 	3584.23 	3378.7116 	4682.072 	1310.688 	5495.7595 	1246.021 	5229.3898 
F32,TOTAL,HCN,EUR,LT,EE	150 	: 	20703 	14702.686 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,HCN,EUR,TOTAL,EE	1874.2301 	1303.433 	22991.137 	19147.9516 	11495.8629 	6555.0402 	3240.7276 	3584.23 	3378.7116 	4682.072 	1310.688 	5495.7595 	1246.021 	5229.3898 
F32,TOTAL,HCN,EUR_T,EE,EE	1759.6878 	1502.9843 	1191.1425 	1128.24 	1250.91 	1134.09 	950.36 	1027 	915.64 	955.5249 	546.12 	804.65 	: 	: 
F32,TOTAL,HCN,EUR_T,EU,EE	1464.4139 	1502.9843 	1016.2296 	913.9834 	1250.91 	1134.09 	950.36 	1027 	915.64 	955.5249 	546.12 	804.65 	1038.3508 	804.5215 
F32,TOTAL,HCN,EUR_T,LT,EE	500 	: 	1000 	864.3554 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,HCN,EUR_T,TOTAL,EE	1464.4139 	1502.9843 	1016.2296 	913.9834 	1250.91 	1134.09 	950.36 	1027 	915.64 	955.5249 	546.12 	804.65 	1038.3508 	804.5215 
F32,TOTAL,HCN,TPW,EE,EE	0.9799 	0.8672 	1.921 	3.94 	9.19 	5.78 	3.41 	3.49 	3.69 	4.9 	2.4 	6.83 	: 	: 
F32,TOTAL,HCN,TPW,EU,EE	1.2799 	0.8672 	22.624 	20.95 	9.19 	5.78 	3.41 	3.49 	3.69 	4.9 	2.4 	6.83 	1.2 	6.5 
F32,TOTAL,HCN,TPW,LT,EE	0.3 	: 	20.703 	17.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,HCN,TPW,TOTAL,EE	1.2799 	0.8672 	22.624 	20.95 	9.19 	5.78 	3.41 	3.49 	3.69 	4.9 	2.4 	6.83 	1.2 	6.5 
F32,TOTAL,IND,EUR,EU,EE	: 	: 	106.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,IND,EUR,LT,EE	: 	: 	106.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,IND,EUR,TOTAL,EE	: 	: 	106.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,IND,EUR_T,EU,EE	: 	: 	170 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,IND,EUR_T,LT,EE	: 	: 	170 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,IND,EUR_T,TOTAL,EE	: 	: 	170 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,IND,TPW,EU,EE	: 	: 	0.625 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,IND,TPW,LT,EE	: 	: 	0.625 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,IND,TPW,TOTAL,EE	: 	: 	0.625 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,TOTAL,EUR,EE,EE	1724.2301 	1303.433 	2288.137 	4445.2656 	11495.8629 	6555.0402 	3240.7276 	3584.23 	3378.7116 	4682.072 	1310.688 	5495.7595 	: 	: 
F32,TOTAL,TOTAL,EUR,EU,EE	1874.2301 	1303.433 	23097.387 	19147.9516 	11495.8629 	6555.0402 	3240.7276 	3584.23 	3378.7116 	4682.072 	1310.688 	5495.7595 	1246.021 	5229.3898 
F32,TOTAL,TOTAL,EUR,LT,EE	150 	: 	20809.25 	14702.686 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,TOTAL,EUR,TOTAL,EE	1874.2301 	1303.433 	23097.387 	19147.9516 	11495.8629 	6555.0402 	3240.7276 	3584.23 	3378.7116 	4682.072 	1310.688 	5495.7595 	1246.021 	5229.3898 
F32,TOTAL,TOTAL,EUR_T,EE,EE	1759.6878 	1502.9843 	1191.1425 	1128.24 	1250.91 	1134.09 	950.36 	1027 	915.64 	955.5249 	546.12 	804.65 	: 	: 
F32,TOTAL,TOTAL,EUR_T,EU,EE	1464.4139 	1502.9843 	993.4804 	913.9834 	1250.91 	1134.09 	950.36 	1027 	915.64 	955.5249 	546.12 	804.65 	1038.3508 	804.5215 
F32,TOTAL,TOTAL,EUR_T,LT,EE	500 	: 	975.6775 	864.3554 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,TOTAL,EUR_T,TOTAL,EE	1464.4139 	1502.9843 	993.4804 	913.9834 	1250.91 	1134.09 	950.36 	1027 	915.64 	955.5249 	546.12 	804.65 	1038.3508 	804.5215 
F32,TOTAL,TOTAL,TPW,EE,EE	0.9799 	0.8672 	1.921 	3.94 	9.19 	5.78 	3.41 	3.49 	3.69 	4.9 	2.4 	6.83 	: 	: 
F32,TOTAL,TOTAL,TPW,EU,EE	1.2799 	0.8672 	23.249 	20.95 	9.19 	5.78 	3.41 	3.49 	3.69 	4.9 	2.4 	6.83 	1.2 	6.5 
F32,TOTAL,TOTAL,TPW,LT,EE	0.3 	: 	21.328 	17.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,TOTAL,TPW,TOTAL,EE	1.2799 	0.8672 	23.249 	20.95 	9.19 	5.78 	3.41 	3.49 	3.69 	4.9 	2.4 	6.83 	1.2 	6.5 
F33,FRE,ANF,EUR,EE,EE	: 	40.4979 	1.5723 	29 	4 	44.5 	15.6 	1.232 	1.0794 	0.3196 	0.3536 	0.2122 	: 	: 
F33,FRE,ANF,EUR,EU,EE	: 	40.4979 	1.5723 	29 	4 	44.5 	15.6 	1.232 	1.0794 	0.3196 	0.3536 	0.2122 	: 	: 
F33,FRE,ANF,EUR,TOTAL,EE	: 	40.4979 	1.5723 	29 	4 	44.5 	15.6 	1.232 	1.0794 	0.3196 	0.3536 	0.2122 	: 	: 
F33,FRE,ANF,EUR_T,EE,EE	: 	95.2891 	95.2891 	100 	50 	57.7922 	60 	56 	35.98 	31.96 	17.68 	21.22 	: 	: 
F33,FRE,ANF,EUR_T,EU,EE	: 	95.2891 	95.2891 	100 	50 	57.7922 	60 	56 	35.98 	31.96 	17.68 	21.22 	: 	: 
F33,FRE,ANF,EUR_T,TOTAL,EE	: 	95.2891 	95.2891 	100 	50 	57.7922 	60 	56 	35.98 	31.96 	17.68 	21.22 	: 	: 
F33,FRE,ANF,TPW,EE,EE	: 	0.425 	0.0165 	0.29 	0.08 	0.77 	0.26 	0.022 	0.03 	0.01 	0.02 	0.01 	: 	: 
F33,FRE,ANF,TPW,EU,EE	: 	0.425 	0.0165 	0.29 	0.08 	0.77 	0.26 	0.022 	0.03 	0.01 	0.02 	0.01 	: 	: 
F33,FRE,ANF,TPW,TOTAL,EE	: 	0.425 	0.0165 	0.29 	0.08 	0.77 	0.26 	0.022 	0.03 	0.01 	0.02 	0.01 	: 	: 
F33,FRE,HCN,EUR,EE,EE	712.4991 	7803.1234 	26.0169 	157.153 	90 	597.1 	806.0384 	459.7 	290.1015 	42.9492 	112.6178 	108.3275 	: 	: 
F33,FRE,HCN,EUR,EU,EE	712.4991 	7803.1234 	26.0169 	157.153 	90 	597.1 	806.0384 	459.7 	290.1015 	42.9492 	112.6178 	108.3275 	: 	: 
F33,FRE,HCN,EUR,TOTAL,EE	712.4991 	7803.1234 	26.0169 	157.153 	90 	597.1 	806.0384 	459.7 	290.1015 	42.9492 	112.6178 	108.3275 	: 	: 
F33,FRE,HCN,EUR_T,EE,EE	188.6765 	180.9219 	57.8154 	126.7363 	500 	476.9169 	214.2579 	140.1524 	358.15 	357.91 	118.5451 	65.5339 	: 	: 
F33,FRE,HCN,EUR_T,EU,EE	188.6765 	180.9219 	57.8154 	126.7363 	500 	476.9169 	214.2579 	140.1524 	358.15 	357.91 	118.5451 	65.5339 	: 	: 
F33,FRE,HCN,EUR_T,TOTAL,EE	188.6765 	180.9219 	57.8154 	126.7363 	500 	476.9169 	214.2579 	140.1524 	358.15 	357.91 	118.5451 	65.5339 	: 	: 
F33,FRE,HCN,TPW,EE,EE	3.7763 	43.1298 	0.45 	1.24 	0.18 	1.252 	3.762 	3.28 	0.81 	0.12 	0.95 	1.653 	: 	: 
F33,FRE,HCN,TPW,EU,EE	3.7763 	43.1298 	0.45 	1.24 	0.18 	1.252 	3.762 	3.28 	0.81 	0.12 	0.95 	1.653 	: 	: 
F33,FRE,HCN,TPW,TOTAL,EE	3.7763 	43.1298 	0.45 	1.24 	0.18 	1.252 	3.762 	3.28 	0.81 	0.12 	0.95 	1.653 	: 	: 
F33,FRE,TOTAL,EUR,EE,EE	712.4991 	7843.6212 	27.5892 	186.153 	94 	641.6 	821.6384 	460.932 	291.1809 	43.2688 	112.9714 	108.5397 	: 	: 
F33,FRE,TOTAL,EUR,EU,EE	712.4991 	7843.6212 	27.5892 	186.153 	94 	641.6 	821.6384 	460.932 	291.1809 	43.2688 	112.9714 	108.5397 	: 	: 
F33,FRE,TOTAL,EUR,TOTAL,EE	712.4991 	7843.6212 	27.5892 	186.153 	94 	641.6 	821.6384 	460.932 	291.1809 	43.2688 	112.9714 	108.5397 	: 	: 
F33,FRE,TOTAL,EUR_T,EE,EE	188.6765 	180.0863 	59.1408 	121.6686 	361.5385 	317.3096 	204.286 	139.5918 	346.6439 	332.8369 	116.4654 	65.2674 	: 	: 
F33,FRE,TOTAL,EUR_T,EU,EE	188.6765 	180.0863 	59.1408 	121.6686 	361.5385 	317.3096 	204.286 	139.5918 	346.6439 	332.8369 	116.4654 	65.2674 	: 	: 
F33,FRE,TOTAL,EUR_T,TOTAL,EE	188.6765 	180.0863 	59.1408 	121.6686 	361.5385 	317.3096 	204.286 	139.5918 	346.6439 	332.8369 	116.4654 	65.2674 	: 	: 
F33,FRE,TOTAL,TPW,EE,EE	3.7763 	43.5548 	0.4665 	1.53 	0.26 	2.022 	4.022 	3.302 	0.84 	0.13 	0.97 	1.663 	: 	: 
F33,FRE,TOTAL,TPW,EU,EE	3.7763 	43.5548 	0.4665 	1.53 	0.26 	2.022 	4.022 	3.302 	0.84 	0.13 	0.97 	1.663 	: 	: 
F33,FRE,TOTAL,TPW,TOTAL,EE	3.7763 	43.5548 	0.4665 	1.53 	0.26 	2.022 	4.022 	3.302 	0.84 	0.13 	0.97 	1.663 	: 	: 
F33,FRE_WHL,ANF,EUR,EE,EE	: 	40.4979 	1.5723 	29 	4 	44.5 	15.6 	1.232 	1.0794 	0.3196 	0.3536 	0.2122 	: 	: 
F33,FRE_WHL,ANF,EUR,EU,EE	: 	40.4979 	1.5723 	29 	4 	44.5 	15.6 	1.232 	1.0794 	0.3196 	0.3536 	0.2122 	: 	: 
F33,FRE_WHL,ANF,EUR,TOTAL,EE	: 	40.4979 	1.5723 	29 	4 	44.5 	15.6 	1.232 	1.0794 	0.3196 	0.3536 	0.2122 	: 	: 
F33,FRE_WHL,ANF,EUR_T,EE,EE	: 	95.2891 	95.2891 	100 	50 	57.7922 	60 	56 	35.98 	31.96 	17.68 	21.22 	: 	: 
F33,FRE_WHL,ANF,EUR_T,EU,EE	: 	95.2891 	95.2891 	100 	50 	57.7922 	60 	56 	35.98 	31.96 	17.68 	21.22 	: 	: 
F33,FRE_WHL,ANF,EUR_T,TOTAL,EE	: 	95.2891 	95.2891 	100 	50 	57.7922 	60 	56 	35.98 	31.96 	17.68 	21.22 	: 	: 
F33,FRE_WHL,ANF,TPW,EE,EE	: 	0.425 	0.0165 	0.29 	0.08 	0.77 	0.26 	0.022 	0.03 	0.01 	0.02 	0.01 	: 	: 
F33,FRE_WHL,ANF,TPW,EU,EE	: 	0.425 	0.0165 	0.29 	0.08 	0.77 	0.26 	0.022 	0.03 	0.01 	0.02 	0.01 	: 	: 
F33,FRE_WHL,ANF,TPW,TOTAL,EE	: 	0.425 	0.0165 	0.29 	0.08 	0.77 	0.26 	0.022 	0.03 	0.01 	0.02 	0.01 	: 	: 
F33,FRE_WHL,HCN,EUR,EE,EE	712.4991 	7803.1234 	26.0169 	157.153 	90 	597.1 	806.0384 	459.7 	290.1015 	42.9492 	112.6178 	108.3275 	: 	: 
F33,FRE_WHL,HCN,EUR,EU,EE	712.4991 	7803.1234 	26.0169 	157.153 	90 	597.1 	806.0384 	459.7 	290.1015 	42.9492 	112.6178 	108.3275 	: 	: 
F33,FRE_WHL,HCN,EUR,TOTAL,EE	712.4991 	7803.1234 	26.0169 	157.153 	90 	597.1 	806.0384 	459.7 	290.1015 	42.9492 	112.6178 	108.3275 	: 	: 
F33,FRE_WHL,HCN,EUR_T,EE,EE	188.6765 	180.9219 	57.8154 	126.7363 	500 	476.9169 	214.2579 	140.1524 	358.15 	357.91 	118.5451 	65.5339 	: 	: 
F33,FRE_WHL,HCN,EUR_T,EU,EE	188.6765 	180.9219 	57.8154 	126.7363 	500 	476.9169 	214.2579 	140.1524 	358.15 	357.91 	118.5451 	65.5339 	: 	: 
F33,FRE_WHL,HCN,EUR_T,TOTAL,EE	188.6765 	180.9219 	57.8154 	126.7363 	500 	476.9169 	214.2579 	140.1524 	358.15 	357.91 	118.5451 	65.5339 	: 	: 
F33,FRE_WHL,HCN,TPW,EE,EE	3.7763 	43.1298 	0.45 	1.24 	0.18 	1.252 	3.762 	3.28 	0.81 	0.12 	0.95 	1.653 	: 	: 
F33,FRE_WHL,HCN,TPW,EU,EE	3.7763 	43.1298 	0.45 	1.24 	0.18 	1.252 	3.762 	3.28 	0.81 	0.12 	0.95 	1.653 	: 	: 
F33,FRE_WHL,HCN,TPW,TOTAL,EE	3.7763 	43.1298 	0.45 	1.24 	0.18 	1.252 	3.762 	3.28 	0.81 	0.12 	0.95 	1.653 	: 	: 
F33,FRE_WHL,TOTAL,EUR,EE,EE	712.4991 	7843.6212 	27.5892 	186.153 	94 	641.6 	821.6384 	460.932 	291.1809 	43.2688 	112.9714 	108.5397 	: 	: 
F33,FRE_WHL,TOTAL,EUR,EU,EE	712.4991 	7843.6212 	27.5892 	186.153 	94 	641.6 	821.6384 	460.932 	291.1809 	43.2688 	112.9714 	108.5397 	: 	: 
F33,FRE_WHL,TOTAL,EUR,TOTAL,EE	712.4991 	7843.6212 	27.5892 	186.153 	94 	641.6 	821.6384 	460.932 	291.1809 	43.2688 	112.9714 	108.5397 	: 	: 
F33,FRE_WHL,TOTAL,EUR_T,EE,EE	188.6765 	180.0863 	59.1408 	121.6686 	361.5385 	317.3096 	204.286 	139.5918 	346.6439 	332.8369 	116.4654 	65.2674 	: 	: 
F33,FRE_WHL,TOTAL,EUR_T,EU,EE	188.6765 	180.0863 	59.1408 	121.6686 	361.5385 	317.3096 	204.286 	139.5918 	346.6439 	332.8369 	116.4654 	65.2674 	: 	: 
F33,FRE_WHL,TOTAL,EUR_T,TOTAL,EE	188.6765 	180.0863 	59.1408 	121.6686 	361.5385 	317.3096 	204.286 	139.5918 	346.6439 	332.8369 	116.4654 	65.2674 	: 	: 
F33,FRE_WHL,TOTAL,TPW,EE,EE	3.7763 	43.5548 	0.4665 	1.53 	0.26 	2.022 	4.022 	3.302 	0.84 	0.13 	0.97 	1.663 	: 	: 
F33,FRE_WHL,TOTAL,TPW,EU,EE	3.7763 	43.5548 	0.4665 	1.53 	0.26 	2.022 	4.022 	3.302 	0.84 	0.13 	0.97 	1.663 	: 	: 
F33,FRE_WHL,TOTAL,TPW,TOTAL,EE	3.7763 	43.5548 	0.4665 	1.53 	0.26 	2.022 	4.022 	3.302 	0.84 	0.13 	0.97 	1.663 	: 	: 
F33,TOTAL,ANF,EUR,EE,EE	: 	40.4979 	1.5723 	29 	4 	44.5 	15.6 	1.232 	1.0794 	0.3196 	0.3536 	0.2122 	: 	: 
F33,TOTAL,ANF,EUR,EU,EE	: 	40.4979 	1.5723 	29 	4 	44.5 	15.6 	1.232 	1.0794 	0.3196 	0.3536 	0.2122 	: 	: 
F33,TOTAL,ANF,EUR,TOTAL,EE	: 	40.4979 	1.5723 	29 	4 	44.5 	15.6 	1.232 	1.0794 	0.3196 	0.3536 	0.2122 	: 	: 
F33,TOTAL,ANF,EUR_T,EE,EE	: 	95.2891 	95.2891 	100 	50 	57.7922 	60 	56 	35.98 	31.96 	17.68 	21.22 	: 	: 
F33,TOTAL,ANF,EUR_T,EU,EE	: 	95.2891 	95.2891 	100 	50 	57.7922 	60 	56 	35.98 	31.96 	17.68 	21.22 	: 	: 
F33,TOTAL,ANF,EUR_T,TOTAL,EE	: 	95.2891 	95.2891 	100 	50 	57.7922 	60 	56 	35.98 	31.96 	17.68 	21.22 	: 	: 
F33,TOTAL,ANF,TPW,EE,EE	: 	0.425 	0.0165 	0.29 	0.08 	0.77 	0.26 	0.022 	0.03 	0.01 	0.02 	0.01 	: 	: 
F33,TOTAL,ANF,TPW,EU,EE	: 	0.425 	0.0165 	0.29 	0.08 	0.77 	0.26 	0.022 	0.03 	0.01 	0.02 	0.01 	: 	: 
F33,TOTAL,ANF,TPW,TOTAL,EE	: 	0.425 	0.0165 	0.29 	0.08 	0.77 	0.26 	0.022 	0.03 	0.01 	0.02 	0.01 	: 	: 
F33,TOTAL,HCN,EUR,EE,EE	712.4991 	7803.1234 	26.0169 	157.153 	90 	597.1 	806.0384 	459.7 	290.1015 	42.9492 	112.6178 	108.3275 	: 	: 
F33,TOTAL,HCN,EUR,EU,EE	712.4991 	7803.1234 	26.0169 	157.153 	90 	597.1 	806.0384 	459.7 	290.1015 	42.9492 	112.6178 	108.3275 	: 	: 
F33,TOTAL,HCN,EUR,TOTAL,EE	712.4991 	7803.1234 	26.0169 	157.153 	90 	597.1 	806.0384 	459.7 	290.1015 	42.9492 	112.6178 	108.3275 	: 	: 
F33,TOTAL,HCN,EUR_T,EE,EE	188.6765 	180.9219 	57.8154 	126.7363 	500 	476.9169 	214.2579 	140.1524 	358.15 	357.91 	118.5451 	65.5339 	: 	: 
F33,TOTAL,HCN,EUR_T,EU,EE	188.6765 	180.9219 	57.8154 	126.7363 	500 	476.9169 	214.2579 	140.1524 	358.15 	357.91 	118.5451 	65.5339 	: 	: 
F33,TOTAL,HCN,EUR_T,TOTAL,EE	188.6765 	180.9219 	57.8154 	126.7363 	500 	476.9169 	214.2579 	140.1524 	358.15 	357.91 	118.5451 	65.5339 	: 	: 
F33,TOTAL,HCN,TPW,EE,EE	3.7763 	43.1298 	0.45 	1.24 	0.18 	1.252 	3.762 	3.28 	0.81 	0.12 	0.95 	1.653 	: 	: 
F33,TOTAL,HCN,TPW,EU,EE	3.7763 	43.1298 	0.45 	1.24 	0.18 	1.252 	3.762 	3.28 	0.81 	0.12 	0.95 	1.653 	: 	: 
F33,TOTAL,HCN,TPW,TOTAL,EE	3.7763 	43.1298 	0.45 	1.24 	0.18 	1.252 	3.762 	3.28 	0.81 	0.12 	0.95 	1.653 	: 	: 
F33,TOTAL,TOTAL,EUR,EE,EE	712.4991 	7843.6212 	27.5892 	186.153 	94 	641.6 	821.6384 	460.932 	291.1809 	43.2688 	112.9714 	108.5397 	: 	: 
F33,TOTAL,TOTAL,EUR,EU,EE	712.4991 	7843.6212 	27.5892 	186.153 	94 	641.6 	821.6384 	460.932 	291.1809 	43.2688 	112.9714 	108.5397 	: 	: 
F33,TOTAL,TOTAL,EUR,TOTAL,EE	712.4991 	7843.6212 	27.5892 	186.153 	94 	641.6 	821.6384 	460.932 	291.1809 	43.2688 	112.9714 	108.5397 	: 	: 
F33,TOTAL,TOTAL,EUR_T,EE,EE	188.6765 	180.0863 	59.1408 	121.6686 	361.5385 	317.3096 	204.286 	139.5918 	346.6439 	332.8369 	116.4654 	65.2674 	: 	: 
F33,TOTAL,TOTAL,EUR_T,EU,EE	188.6765 	180.0863 	59.1408 	121.6686 	361.5385 	317.3096 	204.286 	139.5918 	346.6439 	332.8369 	116.4654 	65.2674 	: 	: 
F33,TOTAL,TOTAL,EUR_T,TOTAL,EE	188.6765 	180.0863 	59.1408 	121.6686 	361.5385 	317.3096 	204.286 	139.5918 	346.6439 	332.8369 	116.4654 	65.2674 	: 	: 
F33,TOTAL,TOTAL,TPW,EE,EE	3.7763 	43.5548 	0.4665 	1.53 	0.26 	2.022 	4.022 	3.302 	0.84 	0.13 	0.97 	1.663 	: 	: 
F33,TOTAL,TOTAL,TPW,EU,EE	3.7763 	43.5548 	0.4665 	1.53 	0.26 	2.022 	4.022 	3.302 	0.84 	0.13 	0.97 	1.663 	: 	: 
F33,TOTAL,TOTAL,TPW,TOTAL,EE	3.7763 	43.5548 	0.4665 	1.53 	0.26 	2.022 	4.022 	3.302 	0.84 	0.13 	0.97 	1.663 	: 	: 
F34,FRE,ANF,EUR,EE,EE	: 	: 	: 	: 	: 	0.05 	: 	: 	: 	: 	: 	0.0212 	: 	: 
F34,FRE,ANF,EUR,EU,EE	: 	: 	: 	: 	: 	0.05 	: 	: 	: 	: 	: 	0.0212 	: 	: 
F34,FRE,ANF,EUR,TOTAL,EE	: 	: 	: 	: 	: 	0.05 	: 	: 	: 	: 	: 	0.0212 	: 	: 
F34,FRE,ANF,EUR_T,EE,EE	: 	: 	: 	: 	: 	50 	: 	: 	: 	: 	: 	21.22 	: 	: 
F34,FRE,ANF,EUR_T,EU,EE	: 	: 	: 	: 	: 	50 	: 	: 	: 	: 	: 	21.22 	: 	: 
F34,FRE,ANF,EUR_T,TOTAL,EE	: 	: 	: 	: 	: 	50 	: 	: 	: 	: 	: 	21.22 	: 	: 
F34,FRE,ANF,TPW,EE,EE	: 	: 	: 	: 	: 	0.001 	: 	: 	: 	: 	: 	0.001 	: 	: 
F34,FRE,ANF,TPW,EU,EE	: 	: 	: 	: 	: 	0.001 	: 	: 	: 	: 	: 	0.001 	: 	: 
F34,FRE,ANF,TPW,TOTAL,EE	: 	: 	: 	: 	: 	0.001 	: 	: 	: 	: 	: 	0.001 	: 	: 
F34,FRE,HCN,EUR,EE,EE	: 	: 	: 	: 	: 	: 	: 	0.06 	0.036 	: 	0.053 	: 	: 	: 
F34,FRE,HCN,EUR,EU,EE	: 	: 	: 	: 	: 	: 	: 	0.06 	0.036 	: 	0.053 	: 	: 	: 
F34,FRE,HCN,EUR,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	0.06 	0.036 	: 	0.053 	: 	: 	: 
F34,FRE,HCN,EUR_T,EE,EE	: 	: 	: 	: 	: 	: 	: 	60 	35.98 	: 	17.68 	: 	: 	: 
F34,FRE,HCN,EUR_T,EU,EE	: 	: 	: 	: 	: 	: 	: 	60 	35.98 	: 	17.68 	: 	: 	: 
F34,FRE,HCN,EUR_T,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	60 	35.98 	: 	17.68 	: 	: 	: 
F34,FRE,HCN,TPW,EE,EE	: 	: 	: 	: 	: 	: 	: 	0.001 	0.001 	: 	0.003 	: 	: 	: 
F34,FRE,HCN,TPW,EU,EE	: 	: 	: 	: 	: 	: 	: 	0.001 	0.001 	: 	0.003 	: 	: 	: 
F34,FRE,HCN,TPW,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	0.001 	0.001 	: 	0.003 	: 	: 	: 
F34,FRE,TOTAL,EUR,EE,EE	: 	: 	: 	: 	: 	0.05 	: 	0.06 	0.036 	: 	0.053 	0.0212 	: 	: 
F34,FRE,TOTAL,EUR,EU,EE	: 	: 	: 	: 	: 	0.05 	: 	0.06 	0.036 	: 	0.053 	0.0212 	: 	: 
F34,FRE,TOTAL,EUR,TOTAL,EE	: 	: 	: 	: 	: 	0.05 	: 	0.06 	0.036 	: 	0.053 	0.0212 	: 	: 
F34,FRE,TOTAL,EUR_T,EE,EE	: 	: 	: 	: 	: 	50 	: 	60 	35.98 	: 	17.68 	21.22 	: 	: 
F34,FRE,TOTAL,EUR_T,EU,EE	: 	: 	: 	: 	: 	50 	: 	60 	35.98 	: 	17.68 	21.22 	: 	: 
F34,FRE,TOTAL,EUR_T,TOTAL,EE	: 	: 	: 	: 	: 	50 	: 	60 	35.98 	: 	17.68 	21.22 	: 	: 
F34,FRE,TOTAL,TPW,EE,EE	: 	: 	: 	: 	: 	0.001 	: 	0.001 	0.001 	: 	0.003 	0.001 	: 	: 
F34,FRE,TOTAL,TPW,EU,EE	: 	: 	: 	: 	: 	0.001 	: 	0.001 	0.001 	: 	0.003 	0.001 	: 	: 
F34,FRE,TOTAL,TPW,TOTAL,EE	: 	: 	: 	: 	: 	0.001 	: 	0.001 	0.001 	: 	0.003 	0.001 	: 	: 
F34,FRE_WHL,ANF,EUR,EE,EE	: 	: 	: 	: 	: 	0.05 	: 	: 	: 	: 	: 	0.0212 	: 	: 
F34,FRE_WHL,ANF,EUR,EU,EE	: 	: 	: 	: 	: 	0.05 	: 	: 	: 	: 	: 	0.0212 	: 	: 
F34,FRE_WHL,ANF,EUR,TOTAL,EE	: 	: 	: 	: 	: 	0.05 	: 	: 	: 	: 	: 	0.0212 	: 	: 
F34,FRE_WHL,ANF,EUR_T,EE,EE	: 	: 	: 	: 	: 	50 	: 	: 	: 	: 	: 	21.22 	: 	: 
F34,FRE_WHL,ANF,EUR_T,EU,EE	: 	: 	: 	: 	: 	50 	: 	: 	: 	: 	: 	21.22 	: 	: 
F34,FRE_WHL,ANF,EUR_T,TOTAL,EE	: 	: 	: 	: 	: 	50 	: 	: 	: 	: 	: 	21.22 	: 	: 
F34,FRE_WHL,ANF,TPW,EE,EE	: 	: 	: 	: 	: 	0.001 	: 	: 	: 	: 	: 	0.001 	: 	: 
F34,FRE_WHL,ANF,TPW,EU,EE	: 	: 	: 	: 	: 	0.001 	: 	: 	: 	: 	: 	0.001 	: 	: 
F34,FRE_WHL,ANF,TPW,TOTAL,EE	: 	: 	: 	: 	: 	0.001 	: 	: 	: 	: 	: 	0.001 	: 	: 
F34,FRE_WHL,HCN,EUR,EE,EE	: 	: 	: 	: 	: 	: 	: 	0.06 	0.036 	: 	0.053 	: 	: 	: 
F34,FRE_WHL,HCN,EUR,EU,EE	: 	: 	: 	: 	: 	: 	: 	0.06 	0.036 	: 	0.053 	: 	: 	: 
