species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 
F33,FRO_OTH,TOTAL,EUR,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3336.4227 	17886.7011 	: 	: 
F33,FRO_OTH,TOTAL,EUR_T,EU,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1042.6321 	864.0918 	: 	: 
F33,FRO_OTH,TOTAL,EUR_T,LT,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1042.6321 	864.0918 	: 	: 
F33,FRO_OTH,TOTAL,EUR_T,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1042.6321 	864.0918 	: 	: 
F33,FRO_OTH,TOTAL,TPW,EU,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.2 	20.7 	: 	: 
F33,FRO_OTH,TOTAL,TPW,LT,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.2 	20.7 	: 	: 
F33,FRO_OTH,TOTAL,TPW,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.2 	20.7 	: 	: 
F33,FRO_WHL,HCN,EUR,EU,LT	: 	: 	: 	: 	: 	: 	: 	: 	4842.1571 	476.1353 	: 	2058.0396 	: 	: 
F33,FRO_WHL,HCN,EUR,LT,LT	: 	: 	: 	: 	: 	: 	: 	: 	4842.1571 	476.1353 	: 	2058.0396 	: 	: 
F33,FRO_WHL,HCN,EUR,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	: 	4842.1571 	476.1353 	: 	2058.0396 	: 	: 
F33,FRO_WHL,HCN,EUR_T,EU,LT	: 	: 	: 	: 	: 	: 	: 	: 	1152.8945 	396.7794 	: 	242.1223 	: 	: 
F33,FRO_WHL,HCN,EUR_T,LT,LT	: 	: 	: 	: 	: 	: 	: 	: 	1152.8945 	396.7794 	: 	242.1223 	: 	: 
F33,FRO_WHL,HCN,EUR_T,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	: 	1152.8945 	396.7794 	: 	242.1223 	: 	: 
F33,FRO_WHL,HCN,TPW,EU,LT	: 	: 	: 	: 	: 	: 	: 	: 	4.2 	1.2 	: 	8.5 	: 	: 
F33,FRO_WHL,HCN,TPW,LT,LT	: 	: 	: 	: 	: 	: 	: 	: 	4.2 	1.2 	: 	8.5 	: 	: 
F33,FRO_WHL,HCN,TPW,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	: 	4.2 	1.2 	: 	8.5 	: 	: 
F33,FRO_WHL,TOTAL,EUR,EU,LT	: 	: 	: 	: 	: 	: 	: 	: 	4842.1571 	476.1353 	: 	2058.0396 	: 	: 
F33,FRO_WHL,TOTAL,EUR,LT,LT	: 	: 	: 	: 	: 	: 	: 	: 	4842.1571 	476.1353 	: 	2058.0396 	: 	: 
F33,FRO_WHL,TOTAL,EUR,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	: 	4842.1571 	476.1353 	: 	2058.0396 	: 	: 
F33,FRO_WHL,TOTAL,EUR_T,EU,LT	: 	: 	: 	: 	: 	: 	: 	: 	1152.8945 	396.7794 	: 	242.1223 	: 	: 
F33,FRO_WHL,TOTAL,EUR_T,LT,LT	: 	: 	: 	: 	: 	: 	: 	: 	1152.8945 	396.7794 	: 	242.1223 	: 	: 
F33,FRO_WHL,TOTAL,EUR_T,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	: 	1152.8945 	396.7794 	: 	242.1223 	: 	: 
F33,FRO_WHL,TOTAL,TPW,EU,LT	: 	: 	: 	: 	: 	: 	: 	: 	4.2 	1.2 	: 	8.5 	: 	: 
F33,FRO_WHL,TOTAL,TPW,LT,LT	: 	: 	: 	: 	: 	: 	: 	: 	4.2 	1.2 	: 	8.5 	: 	: 
F33,FRO_WHL,TOTAL,TPW,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	: 	4.2 	1.2 	: 	8.5 	: 	: 
F33,TOTAL,HCN,EUR,EU,LT	66849.1 	92004.41 	52557.76 	3560.1329 	1054 	2384.7774 	633.8073 	742.0064 	4901.2396 	476.1353 	3612.7202 	19944.7406 	: 	: 
F33,TOTAL,HCN,EUR,LT,LT	66849.1 	92004.41 	52557.76 	3560.1329 	1054 	2384.7774 	633.8073 	742.0064 	4901.2396 	476.1353 	3612.7202 	19944.7406 	: 	: 
F33,TOTAL,HCN,EUR,TOTAL,LT	66849.1 	92004.41 	52557.76 	3560.1329 	1054 	2384.7774 	633.8073 	742.0064 	4901.2396 	476.1353 	3612.7202 	19944.7406 	: 	: 
F33,TOTAL,HCN,EUR_T,EU,LT	340 	410 	230 	313.6405 	310 	382.2984 	344.6478 	530.0046 	1113.9181 	396.7794 	1032.2058 	683.0391 	: 	: 
F33,TOTAL,HCN,EUR_T,LT,LT	340 	410 	230 	313.6405 	310 	382.2984 	344.6478 	530.0046 	1113.9181 	396.7794 	1032.2058 	683.0391 	: 	: 
F33,TOTAL,HCN,EUR_T,TOTAL,LT	340 	410 	230 	313.6405 	310 	382.2984 	344.6478 	530.0046 	1113.9181 	396.7794 	1032.2058 	683.0391 	: 	: 
F33,TOTAL,HCN,TPW,EU,LT	196.615 	224.401 	228.512 	11.351 	3.4 	6.238 	1.839 	1.4 	4.4 	1.2 	3.5 	29.2 	: 	: 
F33,TOTAL,HCN,TPW,LT,LT	196.615 	224.401 	228.512 	11.351 	3.4 	6.238 	1.839 	1.4 	4.4 	1.2 	3.5 	29.2 	: 	: 
F33,TOTAL,HCN,TPW,TOTAL,LT	196.615 	224.401 	228.512 	11.351 	3.4 	6.238 	1.839 	1.4 	4.4 	1.2 	3.5 	29.2 	: 	: 
F33,TOTAL,TOTAL,EUR,EU,LT	66849.1 	92004.41 	52557.76 	3560.1329 	1054 	2384.7774 	633.8073 	742.0064 	4901.2396 	476.1353 	3612.7202 	19944.7406 	: 	: 
F33,TOTAL,TOTAL,EUR,LT,LT	66849.1 	92004.41 	52557.76 	3560.1329 	1054 	2384.7774 	633.8073 	742.0064 	4901.2396 	476.1353 	3612.7202 	19944.7406 	: 	: 
F33,TOTAL,TOTAL,EUR,TOTAL,LT	66849.1 	92004.41 	52557.76 	3560.1329 	1054 	2384.7774 	633.8073 	742.0064 	4901.2396 	476.1353 	3612.7202 	19944.7406 	: 	: 
F33,TOTAL,TOTAL,EUR_T,EU,LT	340 	410 	230 	313.6405 	310 	382.2984 	344.6478 	530.0046 	1113.9181 	396.7794 	1032.2058 	683.0391 	: 	: 
F33,TOTAL,TOTAL,EUR_T,LT,LT	340 	410 	230 	313.6405 	310 	382.2984 	344.6478 	530.0046 	1113.9181 	396.7794 	1032.2058 	683.0391 	: 	: 
F33,TOTAL,TOTAL,EUR_T,TOTAL,LT	340 	410 	230 	313.6405 	310 	382.2984 	344.6478 	530.0046 	1113.9181 	396.7794 	1032.2058 	683.0391 	: 	: 
F33,TOTAL,TOTAL,TPW,EU,LT	196.615 	224.401 	228.512 	11.351 	3.4 	6.238 	1.839 	1.4 	4.4 	1.2 	3.5 	29.2 	: 	: 
F33,TOTAL,TOTAL,TPW,LT,LT	196.615 	224.401 	228.512 	11.351 	3.4 	6.238 	1.839 	1.4 	4.4 	1.2 	3.5 	29.2 	: 	: 
F33,TOTAL,TOTAL,TPW,TOTAL,LT	196.615 	224.401 	228.512 	11.351 	3.4 	6.238 	1.839 	1.4 	4.4 	1.2 	3.5 	29.2 	: 	: 
F34,FRO,HCN,EUR,EU,LT	: 	: 	: 	: 	: 	: 	170829.5045 	: 	49788.5788 	12603.6836 	30334.2199 	83242.0055 	: 	: 
F34,FRO,HCN,EUR,LT,LT	: 	: 	: 	: 	: 	: 	170829.5045 	: 	49788.5788 	12603.6836 	30334.2199 	83242.0055 	: 	: 
F34,FRO,HCN,EUR,LV,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 
F34,FRO,HCN,EUR,TOTAL,LT	: 	: 	: 	: 	: 	: 	170829.5045 	: 	49788.5788 	12603.6836 	30334.2199 	83242.0055 	: 	: 
F34,FRO,HCN,EUR_T,EU,LT	: 	: 	: 	: 	: 	: 	1241.9177 	: 	160.5048 	42.3511 	87.7472 	879.9366 	: 	: 
F34,FRO,HCN,EUR_T,LT,LT	: 	: 	: 	: 	: 	: 	1241.9177 	: 	881.2138 	737.0575 	383.9775 	879.9366 	: 	: 
F34,FRO,HCN,EUR_T,LV,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 
F34,FRO,HCN,EUR_T,TOTAL,LT	: 	: 	: 	: 	: 	: 	1241.9177 	: 	160.5048 	42.3511 	87.7472 	879.9366 	: 	: 
F34,FRO,HCN,TPW,EU,LT	: 	: 	: 	: 	: 	: 	137.553 	315.2 	310.2 	297.6 	345.7 	94.6 	: 	: 
F34,FRO,HCN,TPW,LT,LT	: 	: 	: 	: 	: 	: 	137.553 	: 	56.5 	17.1 	79 	94.6 	: 	: 
F34,FRO,HCN,TPW,LV,LT	: 	: 	: 	: 	: 	: 	: 	315.2 	253.7 	280.5 	266.7 	: 	: 	: 
F34,FRO,HCN,TPW,TOTAL,LT	: 	: 	: 	: 	: 	: 	137.553 	315.2 	310.2 	297.6 	345.7 	94.6 	: 	: 
F34,FRO,TOTAL,EUR,EU,LT	: 	: 	: 	: 	: 	: 	170829.5045 	: 	49788.5788 	12603.6836 	30334.2199 	83242.0055 	: 	: 
F34,FRO,TOTAL,EUR,LT,LT	: 	: 	: 	: 	: 	: 	170829.5045 	: 	49788.5788 	12603.6836 	30334.2199 	83242.0055 	: 	: 
F34,FRO,TOTAL,EUR,LV,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 
F34,FRO,TOTAL,EUR,TOTAL,LT	: 	: 	: 	: 	: 	: 	170829.5045 	: 	49788.5788 	12603.6836 	30334.2199 	83242.0055 	: 	: 
F34,FRO,TOTAL,EUR_T,EU,LT	: 	: 	: 	: 	: 	: 	1241.9177 	: 	160.5048 	42.3511 	87.7472 	879.9366 	: 	: 
F34,FRO,TOTAL,EUR_T,LT,LT	: 	: 	: 	: 	: 	: 	1241.9177 	: 	881.2138 	737.0575 	383.9775 	879.9366 	: 	: 
F34,FRO,TOTAL,EUR_T,LV,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 
F34,FRO,TOTAL,EUR_T,TOTAL,LT	: 	: 	: 	: 	: 	: 	1241.9177 	: 	160.5048 	42.3511 	87.7472 	879.9366 	: 	: 
F34,FRO,TOTAL,TPW,EU,LT	: 	: 	: 	: 	: 	: 	137.553 	315.2 	310.2 	297.6 	345.7 	94.6 	: 	: 
F34,FRO,TOTAL,TPW,LT,LT	: 	: 	: 	: 	: 	: 	137.553 	: 	56.5 	17.1 	79 	94.6 	: 	: 
F34,FRO,TOTAL,TPW,LV,LT	: 	: 	: 	: 	: 	: 	: 	315.2 	253.7 	280.5 	266.7 	: 	: 	: 
F34,FRO,TOTAL,TPW,TOTAL,LT	: 	: 	: 	: 	: 	: 	137.553 	315.2 	310.2 	297.6 	345.7 	94.6 	: 	: 
F34,FRO_FIL,HCN,EUR,EU,LT	: 	: 	: 	: 	: 	: 	14082.4933 	: 	: 	: 	: 	: 	: 	: 
F34,FRO_FIL,HCN,EUR,LT,LT	: 	: 	: 	: 	: 	: 	14082.4933 	: 	: 	: 	: 	: 	: 	: 
F34,FRO_FIL,HCN,EUR,TOTAL,LT	: 	: 	: 	: 	: 	: 	14082.4933 	: 	: 	: 	: 	: 	: 	: 
F34,FRO_FIL,HCN,EUR_T,EU,LT	: 	: 	: 	: 	: 	: 	1172.7593 	: 	: 	: 	: 	: 	: 	: 
F34,FRO_FIL,HCN,EUR_T,LT,LT	: 	: 	: 	: 	: 	: 	1172.7593 	: 	: 	: 	: 	: 	: 	: 
F34,FRO_FIL,HCN,EUR_T,TOTAL,LT	: 	: 	: 	: 	: 	: 	1172.7593 	: 	: 	: 	: 	: 	: 	: 
F34,FRO_FIL,HCN,TPW,EU,LT	: 	: 	: 	: 	: 	: 	12.008 	: 	: 	: 	: 	: 	: 	: 
F34,FRO_FIL,HCN,TPW,LT,LT	: 	: 	: 	: 	: 	: 	12.008 	: 	: 	: 	: 	: 	: 	: 
F34,FRO_FIL,HCN,TPW,TOTAL,LT	: 	: 	: 	: 	: 	: 	12.008 	: 	: 	: 	: 	: 	: 	: 
F34,FRO_FIL,TOTAL,EUR,EU,LT	: 	: 	: 	: 	: 	: 	14082.4933 	: 	: 	: 	: 	: 	: 	: 
F34,FRO_FIL,TOTAL,EUR,LT,LT	: 	: 	: 	: 	: 	: 	14082.4933 	: 	: 	: 	: 	: 	: 	: 
F34,FRO_FIL,TOTAL,EUR,TOTAL,LT	: 	: 	: 	: 	: 	: 	14082.4933 	: 	: 	: 	: 	: 	: 	: 
F34,FRO_FIL,TOTAL,EUR_T,EU,LT	: 	: 	: 	: 	: 	: 	1172.7593 	: 	: 	: 	: 	: 	: 	: 
F34,FRO_FIL,TOTAL,EUR_T,LT,LT	: 	: 	: 	: 	: 	: 	1172.7593 	: 	: 	: 	: 	: 	: 	: 
F34,FRO_FIL,TOTAL,EUR_T,TOTAL,LT	: 	: 	: 	: 	: 	: 	1172.7593 	: 	: 	: 	: 	: 	: 	: 
F34,FRO_FIL,TOTAL,TPW,EU,LT	: 	: 	: 	: 	: 	: 	12.008 	: 	: 	: 	: 	: 	: 	: 
F34,FRO_FIL,TOTAL,TPW,LT,LT	: 	: 	: 	: 	: 	: 	12.008 	: 	: 	: 	: 	: 	: 	: 
F34,FRO_FIL,TOTAL,TPW,TOTAL,LT	: 	: 	: 	: 	: 	: 	12.008 	: 	: 	: 	: 	: 	: 	: 
F34,FRO_GUH,HCN,EUR,EU,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16641.4505 	: 	: 
F34,FRO_GUH,HCN,EUR,LT,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16641.4505 	: 	: 
F34,FRO_GUH,HCN,EUR,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16641.4505 	: 	: 
F34,FRO_GUH,HCN,EUR_T,EU,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	840.4773 	: 	: 
F34,FRO_GUH,HCN,EUR_T,LT,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	840.4773 	: 	: 
F34,FRO_GUH,HCN,EUR_T,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	840.4773 	: 	: 
F34,FRO_GUH,HCN,TPW,EU,LT	: 	: 	: 	: 	: 	: 	: 	315.2 	: 	: 	: 	19.8 	: 	: 
F34,FRO_GUH,HCN,TPW,LT,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19.8 	: 	: 
F34,FRO_GUH,HCN,TPW,LV,LT	: 	: 	: 	: 	: 	: 	: 	315.2 	: 	: 	: 	: 	: 	: 
F34,FRO_GUH,HCN,TPW,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	315.2 	: 	: 	: 	19.8 	: 	: 
F34,FRO_GUH,TOTAL,EUR,EU,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16641.4505 	: 	: 
F34,FRO_GUH,TOTAL,EUR,LT,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16641.4505 	: 	: 
F34,FRO_GUH,TOTAL,EUR,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16641.4505 	: 	: 
F34,FRO_GUH,TOTAL,EUR_T,EU,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	840.4773 	: 	: 
F34,FRO_GUH,TOTAL,EUR_T,LT,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	840.4773 	: 	: 
F34,FRO_GUH,TOTAL,EUR_T,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	840.4773 	: 	: 
F34,FRO_GUH,TOTAL,TPW,EU,LT	: 	: 	: 	: 	: 	: 	: 	315.2 	: 	: 	: 	19.8 	: 	: 
F34,FRO_GUH,TOTAL,TPW,LT,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19.8 	: 	: 
F34,FRO_GUH,TOTAL,TPW,LV,LT	: 	: 	: 	: 	: 	: 	: 	315.2 	: 	: 	: 	: 	: 	: 
F34,FRO_GUH,TOTAL,TPW,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	315.2 	: 	: 	: 	19.8 	: 	: 
F34,FRO_GUT,HCN,EUR,EU,LT	: 	: 	: 	: 	: 	: 	18705.4008 	: 	42373.7276 	: 	: 	: 	: 	: 
F34,FRO_GUT,HCN,EUR,LT,LT	: 	: 	: 	: 	: 	: 	18705.4008 	: 	42373.7276 	: 	: 	: 	: 	: 
F34,FRO_GUT,HCN,EUR,TOTAL,LT	: 	: 	: 	: 	: 	: 	18705.4008 	: 	42373.7276 	: 	: 	: 	: 	: 
F34,FRO_GUT,HCN,EUR_T,EU,LT	: 	: 	: 	: 	: 	: 	966.9872 	: 	915.1993 	: 	: 	: 	: 	: 
F34,FRO_GUT,HCN,EUR_T,LT,LT	: 	: 	: 	: 	: 	: 	966.9872 	: 	915.1993 	: 	: 	: 	: 	: 
F34,FRO_GUT,HCN,EUR_T,TOTAL,LT	: 	: 	: 	: 	: 	: 	966.9872 	: 	915.1993 	: 	: 	: 	: 	: 
F34,FRO_GUT,HCN,TPW,EU,LT	: 	: 	: 	: 	: 	: 	19.344 	: 	46.3 	: 	: 	: 	: 	: 
F34,FRO_GUT,HCN,TPW,LT,LT	: 	: 	: 	: 	: 	: 	19.344 	: 	46.3 	: 	: 	: 	: 	: 
F34,FRO_GUT,HCN,TPW,TOTAL,LT	: 	: 	: 	: 	: 	: 	19.344 	: 	46.3 	: 	: 	: 	: 	: 
F34,FRO_GUT,TOTAL,EUR,EU,LT	: 	: 	: 	: 	: 	: 	18705.4008 	: 	42373.7276 	: 	: 	: 	: 	: 
F34,FRO_GUT,TOTAL,EUR,LT,LT	: 	: 	: 	: 	: 	: 	18705.4008 	: 	42373.7276 	: 	: 	: 	: 	: 
F34,FRO_GUT,TOTAL,EUR,TOTAL,LT	: 	: 	: 	: 	: 	: 	18705.4008 	: 	42373.7276 	: 	: 	: 	: 	: 
F34,FRO_GUT,TOTAL,EUR_T,EU,LT	: 	: 	: 	: 	: 	: 	966.9872 	: 	915.1993 	: 	: 	: 	: 	: 
F34,FRO_GUT,TOTAL,EUR_T,LT,LT	: 	: 	: 	: 	: 	: 	966.9872 	: 	915.1993 	: 	: 	: 	: 	: 
F34,FRO_GUT,TOTAL,EUR_T,TOTAL,LT	: 	: 	: 	: 	: 	: 	966.9872 	: 	915.1993 	: 	: 	: 	: 	: 
F34,FRO_GUT,TOTAL,TPW,EU,LT	: 	: 	: 	: 	: 	: 	19.344 	: 	46.3 	: 	: 	: 	: 	: 
F34,FRO_GUT,TOTAL,TPW,LT,LT	: 	: 	: 	: 	: 	: 	19.344 	: 	46.3 	: 	: 	: 	: 	: 
F34,FRO_GUT,TOTAL,TPW,TOTAL,LT	: 	: 	: 	: 	: 	: 	19.344 	: 	46.3 	: 	: 	: 	: 	: 
F34,FRO_OTH,HCN,EUR,EU,LT	: 	: 	: 	: 	: 	: 	137164.2355 	: 	: 	12603.6836 	28537.4174 	66600.5549 	: 	: 
F34,FRO_OTH,HCN,EUR,LT,LT	: 	: 	: 	: 	: 	: 	137164.2355 	: 	: 	12603.6836 	28537.4174 	66600.5549 	: 	: 
F34,FRO_OTH,HCN,EUR,LV,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 
F34,FRO_OTH,HCN,EUR,TOTAL,LT	: 	: 	: 	: 	: 	: 	137164.2355 	: 	: 	12603.6836 	28537.4174 	66600.5549 	: 	: 
F34,FRO_OTH,HCN,EUR_T,EU,LT	: 	: 	: 	: 	: 	: 	1299.8146 	: 	: 	42.3511 	89.8816 	890.3818 	: 	: 
F34,FRO_OTH,HCN,EUR_T,LT,LT	: 	: 	: 	: 	: 	: 	1299.8146 	: 	: 	737.0575 	561.7602 	890.3818 	: 	: 
F34,FRO_OTH,HCN,EUR_T,LV,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 
F34,FRO_OTH,HCN,EUR_T,TOTAL,LT	: 	: 	: 	: 	: 	: 	1299.8146 	: 	: 	42.3511 	89.8816 	890.3818 	: 	: 
F34,FRO_OTH,HCN,TPW,EU,LT	: 	: 	: 	: 	: 	: 	105.526 	: 	253.7 	297.6 	317.5 	74.8 	: 	: 
F34,FRO_OTH,HCN,TPW,LT,LT	: 	: 	: 	: 	: 	: 	105.526 	: 	: 	17.1 	50.8 	74.8 	: 	: 
F34,FRO_OTH,HCN,TPW,LV,LT	: 	: 	: 	: 	: 	: 	: 	: 	253.7 	280.5 	266.7 	: 	: 	: 
F34,FRO_OTH,HCN,TPW,TOTAL,LT	: 	: 	: 	: 	: 	: 	105.526 	: 	253.7 	297.6 	317.5 	74.8 	: 	: 
F34,FRO_OTH,TOTAL,EUR,EU,LT	: 	: 	: 	: 	: 	: 	137164.2355 	: 	: 	12603.6836 	28537.4174 	66600.5549 	: 	: 
F34,FRO_OTH,TOTAL,EUR,LT,LT	: 	: 	: 	: 	: 	: 	137164.2355 	: 	: 	12603.6836 	28537.4174 	66600.5549 	: 	: 
F34,FRO_OTH,TOTAL,EUR,LV,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 
F34,FRO_OTH,TOTAL,EUR,TOTAL,LT	: 	: 	: 	: 	: 	: 	137164.2355 	: 	: 	12603.6836 	28537.4174 	66600.5549 	: 	: 
F34,FRO_OTH,TOTAL,EUR_T,EU,LT	: 	: 	: 	: 	: 	: 	1299.8146 	: 	: 	42.3511 	89.8816 	890.3818 	: 	: 
F34,FRO_OTH,TOTAL,EUR_T,LT,LT	: 	: 	: 	: 	: 	: 	1299.8146 	: 	: 	737.0575 	561.7602 	890.3818 	: 	: 
F34,FRO_OTH,TOTAL,EUR_T,LV,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 
F34,FRO_OTH,TOTAL,EUR_T,TOTAL,LT	: 	: 	: 	: 	: 	: 	1299.8146 	: 	: 	42.3511 	89.8816 	890.3818 	: 	: 
F34,FRO_OTH,TOTAL,TPW,EU,LT	: 	: 	: 	: 	: 	: 	105.526 	: 	253.7 	297.6 	317.5 	74.8 	: 	: 
F34,FRO_OTH,TOTAL,TPW,LT,LT	: 	: 	: 	: 	: 	: 	105.526 	: 	: 	17.1 	50.8 	74.8 	: 	: 
F34,FRO_OTH,TOTAL,TPW,LV,LT	: 	: 	: 	: 	: 	: 	: 	: 	253.7 	280.5 	266.7 	: 	: 	: 
F34,FRO_OTH,TOTAL,TPW,TOTAL,LT	: 	: 	: 	: 	: 	: 	105.526 	: 	253.7 	297.6 	317.5 	74.8 	: 	: 
F34,FRO_WHL,HCN,EUR,EU,LT	: 	: 	: 	: 	: 	: 	877.3749 	: 	7414.8512 	: 	1796.8025 	: 	: 	: 
F34,FRO_WHL,HCN,EUR,LT,LT	: 	: 	: 	: 	: 	: 	877.3749 	: 	7414.8512 	: 	1796.8025 	: 	: 	: 
F34,FRO_WHL,HCN,EUR,TOTAL,LT	: 	: 	: 	: 	: 	: 	877.3749 	: 	7414.8512 	: 	1796.8025 	: 	: 	: 
F34,FRO_WHL,HCN,EUR_T,EU,LT	: 	: 	: 	: 	: 	: 	1299.8146 	: 	726.9462 	: 	63.7164 	: 	: 	: 
F34,FRO_WHL,HCN,EUR_T,LT,LT	: 	: 	: 	: 	: 	: 	1299.8146 	: 	726.9462 	: 	63.7164 	: 	: 	: 
F34,FRO_WHL,HCN,EUR_T,TOTAL,LT	: 	: 	: 	: 	: 	: 	1299.8146 	: 	726.9462 	: 	63.7164 	: 	: 	: 
F34,FRO_WHL,HCN,TPW,EU,LT	: 	: 	: 	: 	: 	: 	0.675 	: 	10.2 	: 	28.2 	: 	: 	: 
F34,FRO_WHL,HCN,TPW,LT,LT	: 	: 	: 	: 	: 	: 	0.675 	: 	10.2 	: 	28.2 	: 	: 	: 
F34,FRO_WHL,HCN,TPW,TOTAL,LT	: 	: 	: 	: 	: 	: 	0.675 	: 	10.2 	: 	28.2 	: 	: 	: 
F34,FRO_WHL,TOTAL,EUR,EU,LT	: 	: 	: 	: 	: 	: 	877.3749 	: 	7414.8512 	: 	1796.8025 	: 	: 	: 
F34,FRO_WHL,TOTAL,EUR,LT,LT	: 	: 	: 	: 	: 	: 	877.3749 	: 	7414.8512 	: 	1796.8025 	: 	: 	: 
F34,FRO_WHL,TOTAL,EUR,TOTAL,LT	: 	: 	: 	: 	: 	: 	877.3749 	: 	7414.8512 	: 	1796.8025 	: 	: 	: 
F34,FRO_WHL,TOTAL,EUR_T,EU,LT	: 	: 	: 	: 	: 	: 	1299.8146 	: 	726.9462 	: 	63.7164 	: 	: 	: 
F34,FRO_WHL,TOTAL,EUR_T,LT,LT	: 	: 	: 	: 	: 	: 	1299.8146 	: 	726.9462 	: 	63.7164 	: 	: 	: 
F34,FRO_WHL,TOTAL,EUR_T,TOTAL,LT	: 	: 	: 	: 	: 	: 	1299.8146 	: 	726.9462 	: 	63.7164 	: 	: 	: 
F34,FRO_WHL,TOTAL,TPW,EU,LT	: 	: 	: 	: 	: 	: 	0.675 	: 	10.2 	: 	28.2 	: 	: 	: 
F34,FRO_WHL,TOTAL,TPW,LT,LT	: 	: 	: 	: 	: 	: 	0.675 	: 	10.2 	: 	28.2 	: 	: 	: 
F34,FRO_WHL,TOTAL,TPW,TOTAL,LT	: 	: 	: 	: 	: 	: 	0.675 	: 	10.2 	: 	28.2 	: 	: 	: 
F34,TOTAL,HCN,EUR,EU,LT	: 	: 	: 	: 	: 	: 	170829.5045 	: 	49788.5788 	12603.6836 	30334.2199 	83242.0055 	: 	: 
F34,TOTAL,HCN,EUR,LT,LT	: 	: 	: 	: 	: 	: 	170829.5045 	: 	49788.5788 	12603.6836 	30334.2199 	83242.0055 	: 	: 
F34,TOTAL,HCN,EUR,LV,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 
F34,TOTAL,HCN,EUR,TOTAL,LT	: 	: 	: 	: 	: 	: 	170829.5045 	: 	49788.5788 	12603.6836 	30334.2199 	83242.0055 	: 	: 
F34,TOTAL,HCN,EUR_T,EU,LT	: 	: 	: 	: 	: 	: 	1241.9177 	: 	160.5048 	42.3511 	87.7472 	879.9366 	: 	: 
F34,TOTAL,HCN,EUR_T,LT,LT	: 	: 	: 	: 	: 	: 	1241.9177 	: 	881.2138 	737.0575 	383.9775 	879.9366 	: 	: 
F34,TOTAL,HCN,EUR_T,LV,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 
F34,TOTAL,HCN,EUR_T,TOTAL,LT	: 	: 	: 	: 	: 	: 	1241.9177 	: 	160.5048 	42.3511 	87.7472 	879.9366 	: 	: 
F34,TOTAL,HCN,TPW,EU,LT	: 	: 	: 	: 	: 	: 	137.553 	315.2 	310.2 	297.6 	345.7 	94.6 	: 	: 
F34,TOTAL,HCN,TPW,LT,LT	: 	: 	: 	: 	: 	: 	137.553 	: 	56.5 	17.1 	79 	94.6 	: 	: 
F34,TOTAL,HCN,TPW,LV,LT	: 	: 	: 	: 	: 	: 	: 	315.2 	253.7 	280.5 	266.7 	: 	: 	: 
