species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 
MEG,TOTAL,IND,EUR_T,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19 	: 	1236 	252 	362 	491 
MEG,TOTAL,IND,EUR_T,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19 	: 	1236 	252 	362 	491 
MEG,TOTAL,IND,TPW,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	1 	1 	2 	0 
MEG,TOTAL,IND,TPW,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	1 	1 	2 	0 
MEG,TOTAL,TOTAL,EUR,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	249243.12 	341014.1101 	346348.66 	179280.5911 	3150.9959 	152206.5226 	201409.3317 	234147 	189549 	215539 	154221 	160225 	141786 	74910 	145052 
MEG,TOTAL,TOTAL,EUR,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	249243.12 	341014.1101 	346348.66 	179280.5911 	3150.9959 	152206.5226 	201409.3317 	234147 	189549 	215539 	154221 	160225 	141786 	74910 	145052 
MEG,TOTAL,TOTAL,EUR_T,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2618.1 	2310.3937 	1731.7433 	1331.9509 	46.9597 	1981.8558 	1870.0959 	2158 	1828 	1709 	1308 	1056 	1363 	1427 	1884 
MEG,TOTAL,TOTAL,EUR_T,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2618.1 	2310.3937 	1731.7433 	1331.9509 	46.9597 	1981.8558 	1870.0959 	2158 	1828 	1709 	1308 	1056 	1363 	1427 	1884 
MEG,TOTAL,TOTAL,TPW,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	95.2 	147.6 	200 	134.6 	67.1 	76.8 	107.7 	109 	104 	126 	118 	152 	104 	53 	77 
MEG,TOTAL,TOTAL,TPW,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	95.2 	147.6 	200 	134.6 	67.1 	76.8 	107.7 	109 	104 	126 	118 	152 	104 	53 	77 
MEG,UNK,IND,EUR,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 	1112 	202 	689 	196 
MEG,UNK,IND,EUR,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 	1112 	202 	689 	196 
MEG,UNK,IND,EUR_T,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19 	: 	1236 	252 	362 	491 
MEG,UNK,IND,EUR_T,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19 	: 	1236 	252 	362 	491 
MEG,UNK,IND,TPW,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	1 	1 	2 	0 
MEG,UNK,IND,TPW,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	1 	1 	2 	0 
MEG,UNK,TOTAL,EUR,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 	1112 	202 	689 	196 
MEG,UNK,TOTAL,EUR,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	: 	1112 	202 	689 	196 
MEG,UNK,TOTAL,EUR_T,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19 	: 	1236 	252 	362 	491 
MEG,UNK,TOTAL,EUR_T,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19 	: 	1236 	252 	362 	491 
MEG,UNK,TOTAL,TPW,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	1 	1 	2 	0 
MEG,UNK,TOTAL,TPW,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	1 	1 	2 	0 
MGC,FRE,HCN,EUR,BE,BE	702 	170.7 	139.5 	164.5 	454.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,HCN,EUR,EU,BE	702 	170.7 	139.5 	423.4 	454.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,HCN,EUR,TOTAL,BE	702 	170.7 	139.5 	423.4 	454.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,HCN,EUR,UK,BE	: 	: 	: 	258.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,HCN,EUR_T,BE,BE	2340 	1707 	1395 	1645 	1515 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,HCN,EUR_T,EU,BE	2340 	1707 	1395 	2117 	1515 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,HCN,EUR_T,TOTAL,BE	2340 	1707 	1395 	2117 	1515 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,HCN,EUR_T,UK,BE	: 	: 	: 	2589 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,HCN,TPW,BE,BE	0.3 	0.1 	0.1 	0.1 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,HCN,TPW,EU,BE	0.3 	0.1 	0.1 	0.2 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,HCN,TPW,TOTAL,BE	0.3 	0.1 	0.1 	0.2 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,HCN,TPW,UK,BE	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,TOTAL,EUR,BE,BE	702 	170.7 	139.5 	164.5 	454.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,TOTAL,EUR,EU,BE	702 	170.7 	139.5 	423.4 	454.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,TOTAL,EUR,TOTAL,BE	702 	170.7 	139.5 	423.4 	454.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,TOTAL,EUR,UK,BE	: 	: 	: 	258.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,TOTAL,EUR_T,BE,BE	2340 	1707 	1395 	1645 	1515 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,TOTAL,EUR_T,EU,BE	2340 	1707 	1395 	2117 	1515 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,TOTAL,EUR_T,TOTAL,BE	2340 	1707 	1395 	2117 	1515 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,TOTAL,EUR_T,UK,BE	: 	: 	: 	2589 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,TOTAL,TPW,BE,BE	0.3 	0.1 	0.1 	0.1 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,TOTAL,TPW,EU,BE	0.3 	0.1 	0.1 	0.2 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,TOTAL,TPW,TOTAL,BE	0.3 	0.1 	0.1 	0.2 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE,TOTAL,TPW,UK,BE	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,HCN,EUR,BE,BE	702 	170.7 	139.5 	164.5 	454.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,HCN,EUR,EU,BE	702 	170.7 	139.5 	423.4 	454.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,HCN,EUR,TOTAL,BE	702 	170.7 	139.5 	423.4 	454.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,HCN,EUR,UK,BE	: 	: 	: 	258.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,HCN,EUR_T,BE,BE	2340 	1707 	1395 	1645 	1515 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,HCN,EUR_T,EU,BE	2340 	1707 	1395 	2117 	1515 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,HCN,EUR_T,TOTAL,BE	2340 	1707 	1395 	2117 	1515 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,HCN,EUR_T,UK,BE	: 	: 	: 	2589 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,HCN,TPW,BE,BE	0.3 	0.1 	0.1 	0.1 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,HCN,TPW,EU,BE	0.3 	0.1 	0.1 	0.2 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,HCN,TPW,TOTAL,BE	0.3 	0.1 	0.1 	0.2 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,HCN,TPW,UK,BE	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,TOTAL,EUR,BE,BE	702 	170.7 	139.5 	164.5 	454.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,TOTAL,EUR,EU,BE	702 	170.7 	139.5 	423.4 	454.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,TOTAL,EUR,TOTAL,BE	702 	170.7 	139.5 	423.4 	454.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,TOTAL,EUR,UK,BE	: 	: 	: 	258.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,TOTAL,EUR_T,BE,BE	2340 	1707 	1395 	1645 	1515 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,TOTAL,EUR_T,EU,BE	2340 	1707 	1395 	2117 	1515 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,TOTAL,EUR_T,TOTAL,BE	2340 	1707 	1395 	2117 	1515 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,TOTAL,EUR_T,UK,BE	: 	: 	: 	2589 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,TOTAL,TPW,BE,BE	0.3 	0.1 	0.1 	0.1 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,TOTAL,TPW,EU,BE	0.3 	0.1 	0.1 	0.2 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,TOTAL,TPW,TOTAL,BE	0.3 	0.1 	0.1 	0.2 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,FRE_WHL,TOTAL,TPW,UK,BE	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,HCN,EUR,BE,BE	702 	170.7 	139.5 	164.5 	454.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,HCN,EUR,EU,BE	702 	170.7 	139.5 	423.4 	454.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,HCN,EUR,TOTAL,BE	702 	170.7 	139.5 	423.4 	454.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,HCN,EUR,UK,BE	: 	: 	: 	258.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,HCN,EUR_T,BE,BE	2340 	1707 	1395 	1645 	1515 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,HCN,EUR_T,EU,BE	2340 	1707 	1395 	2117 	1515 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,HCN,EUR_T,TOTAL,BE	2340 	1707 	1395 	2117 	1515 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,HCN,EUR_T,UK,BE	: 	: 	: 	2589 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,HCN,TPW,BE,BE	0.3 	0.1 	0.1 	0.1 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,HCN,TPW,EU,BE	0.3 	0.1 	0.1 	0.2 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,HCN,TPW,TOTAL,BE	0.3 	0.1 	0.1 	0.2 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,HCN,TPW,UK,BE	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,TOTAL,EUR,BE,BE	702 	170.7 	139.5 	164.5 	454.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,TOTAL,EUR,EU,BE	702 	170.7 	139.5 	423.4 	454.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,TOTAL,EUR,TOTAL,BE	702 	170.7 	139.5 	423.4 	454.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,TOTAL,EUR,UK,BE	: 	: 	: 	258.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,TOTAL,EUR_T,BE,BE	2340 	1707 	1395 	1645 	1515 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,TOTAL,EUR_T,EU,BE	2340 	1707 	1395 	2117 	1515 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,TOTAL,EUR_T,TOTAL,BE	2340 	1707 	1395 	2117 	1515 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,TOTAL,EUR_T,UK,BE	: 	: 	: 	2589 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,TOTAL,TPW,BE,BE	0.3 	0.1 	0.1 	0.1 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,TOTAL,TPW,EU,BE	0.3 	0.1 	0.1 	0.2 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,TOTAL,TPW,TOTAL,BE	0.3 	0.1 	0.1 	0.2 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MGC,TOTAL,TOTAL,TPW,UK,BE	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MNZ,FRE,HCN,EUR,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4071928.126 	4221067.494 	4158207.2583 	3300028.1593 	79759.1324 	3006075.0622 	2569855.2624 	2181410 	2369504 	2661308 	2630163 	2530299 	2294317 	1477590 	1191344 
MNZ,FRE,HCN,EUR,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4071928.126 	4221067.494 	4158207.2583 	3300028.1593 	79759.1324 	3006075.0622 	2569855.2624 	2181410 	2369504 	2661308 	2630163 	2530299 	2294317 	1477590 	1191344 
MNZ,FRE,HCN,EUR_T,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10519.06 	10050.1607 	8843.4863 	8362.9705 	230.0523 	9693.8893 	10218.1124 	10062 	9231 	8144 	6618 	5898 	5845 	6553 	8171 
MNZ,FRE,HCN,EUR_T,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10519.06 	10050.1607 	8843.4863 	8362.9705 	230.0523 	9693.8893 	10218.1124 	10062 	9231 	8144 	6618 	5898 	5845 	6553 	8171 
MNZ,FRE,HCN,TPW,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	387.1 	420 	470.2 	394.6 	346.7 	310.1 	251.5 	217 	257 	327 	397 	429 	393 	226 	146 
MNZ,FRE,HCN,TPW,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	387.1 	420 	470.2 	394.6 	346.7 	310.1 	251.5 	217 	257 	327 	397 	429 	393 	226 	146 
MNZ,FRE,TOTAL,EUR,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4071928.126 	4221067.494 	4158207.2583 	3300028.1593 	79759.1324 	3006075.0622 	2569855.2624 	2181410 	2369504 	2661308 	2630163 	2530299 	2294317 	1477590 	1191344 
MNZ,FRE,TOTAL,EUR,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4071928.126 	4221067.494 	4158207.2583 	3300028.1593 	79759.1324 	3006075.0622 	2569855.2624 	2181410 	2369504 	2661308 	2630163 	2530299 	2294317 	1477590 	1191344 
MNZ,FRE,TOTAL,EUR_T,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10519.06 	10050.1607 	8843.4863 	8362.9705 	230.0523 	9693.8893 	10218.1124 	10062 	9231 	8144 	6618 	5898 	5845 	6553 	8171 
MNZ,FRE,TOTAL,EUR_T,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10519.06 	10050.1607 	8843.4863 	8362.9705 	230.0523 	9693.8893 	10218.1124 	10062 	9231 	8144 	6618 	5898 	5845 	6553 	8171 
MNZ,FRE,TOTAL,TPW,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	387.1 	420 	470.2 	394.6 	346.7 	310.1 	251.5 	217 	257 	327 	397 	429 	393 	226 	146 
MNZ,FRE,TOTAL,TPW,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	387.1 	420 	470.2 	394.6 	346.7 	310.1 	251.5 	217 	257 	327 	397 	429 	393 	226 	146 
MNZ,FRE_TAL,HCN,EUR,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4071928.126 	4221067.494 	4158207.2583 	3300028.1593 	79759.1324 	2979564.7857 	2551559.9146 	: 	: 	: 	: 	: 	: 	: 	: 
MNZ,FRE_TAL,HCN,EUR,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4071928.126 	4221067.494 	4158207.2583 	3300028.1593 	79759.1324 	2979564.7857 	2551559.9146 	: 	: 	: 	: 	: 	: 	: 	: 
MNZ,FRE_TAL,HCN,EUR_T,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10519.06 	10050.1607 	8843.4863 	8362.9705 	230.0523 	9840.0422 	10301.0089 	: 	: 	: 	: 	: 	: 	: 	: 
MNZ,FRE_TAL,HCN,EUR_T,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10519.06 	10050.1607 	8843.4863 	8362.9705 	230.0523 	9840.0422 	10301.0089 	: 	: 	: 	: 	: 	: 	: 	: 
MNZ,FRE_TAL,HCN,TPW,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	387.1 	420 	470.2 	394.6 	346.7 	302.8 	247.7 	: 	: 	: 	: 	: 	: 	: 	: 
MNZ,FRE_TAL,HCN,TPW,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	387.1 	420 	470.2 	394.6 	346.7 	302.8 	247.7 	: 	: 	: 	: 	: 	: 	: 	: 
MNZ,FRE_TAL,TOTAL,EUR,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4071928.126 	4221067.494 	4158207.2583 	3300028.1593 	79759.1324 	2979564.7857 	2551559.9146 	: 	: 	: 	: 	: 	: 	: 	: 
MNZ,FRE_TAL,TOTAL,EUR,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4071928.126 	4221067.494 	4158207.2583 	3300028.1593 	79759.1324 	2979564.7857 	2551559.9146 	: 	: 	: 	: 	: 	: 	: 	: 
MNZ,FRE_TAL,TOTAL,EUR_T,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10519.06 	10050.1607 	8843.4863 	8362.9705 	230.0523 	9840.0422 	10301.0089 	: 	: 	: 	: 	: 	: 	: 	: 
MNZ,FRE_TAL,TOTAL,EUR_T,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10519.06 	10050.1607 	8843.4863 	8362.9705 	230.0523 	9840.0422 	10301.0089 	: 	: 	: 	: 	: 	: 	: 	: 
MNZ,FRE_TAL,TOTAL,TPW,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	387.1 	420 	470.2 	394.6 	346.7 	302.8 	247.7 	: 	: 	: 	: 	: 	: 	: 	: 
