species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 
F45,TOTAL,TOTAL,EUR,EU,EL	: c	: c	10362001.75 	13287593.48 	9521364.7 	8962263.56 	7504266.02 	9780430.38 	14668475.79 	19633125.64 	22804013.4 	28878021.49 	28498821.9 	30416026.54 	22239880.86 	20554357.01 	16941767.38 	: 	: 	16183958 	13861512 	15171536 	14575369 	12225994 	14197208 	17854204 	17443364 
F45,TOTAL,TOTAL,EUR,TOTAL,EL	: c	: c	10362001.75 	13287593.48 	9521364.7 	8962263.56 	7504266.02 	9780430.38 	14668475.79 	19633125.64 	22804013.4 	28878021.49 	28498821.9 	30416026.54 	22239880.86 	20554357.01 	16941767.38 	: 	: 	16183958 	13861512 	15171536 	14575369 	12225994 	14197208 	17854204 	17443364 
F45,TOTAL,TOTAL,EUR_T,EL,EL	: c	: c	3059.6161 	3424.1168 	3636.5793 	2873.9021 	2725.7117 	2941.1998 	4889.3615 	6030.052 	6448.2235 	6174.5018 	5575.7268 	6086.3702 	5742.9255 	6354.9408 	6071.5564 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F45,TOTAL,TOTAL,EUR_T,EU,EL	: c	: c	3059.6161 	3424.1168 	3636.5793 	2873.9021 	2725.7117 	2941.1998 	4889.3615 	6030.052 	6448.2235 	6174.5018 	5575.7268 	6086.3702 	5742.9255 	6354.9408 	6071.5564 	: 	: 	5527 	4542 	3679 	4117 	4477 	4853 	4490 	4722 
F45,TOTAL,TOTAL,EUR_T,TOTAL,EL	: c	: c	3059.6161 	3424.1168 	3636.5793 	2873.9021 	2725.7117 	2941.1998 	4889.3615 	6030.052 	6448.2235 	6174.5018 	5575.7268 	6086.3702 	5742.9255 	6354.9408 	6071.5564 	: 	: 	5527 	4542 	3679 	4117 	4477 	4853 	4490 	4722 
F45,TOTAL,TOTAL,TPW,EL,EL	: c	: c	3386.7 	3880.59 	2618.22 	3118.5 	2753.14 	3325.32 	3000.08 	3255.88 	3536.48 	4676.98 	5111.23 	4997.4 	3872.57 	3234.39 	2790.35 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F45,TOTAL,TOTAL,TPW,EU,EL	: c	: c	3386.7 	3880.59 	2618.22 	3118.5 	2753.14 	3325.32 	3000.08 	3255.88 	3536.48 	4676.98 	5111.23 	4997.4 	3872.57 	3234.39 	2790.35 	2857.6 	3086.4 	2928 	3052 	4124 	3541 	2731 	2926 	3977 	3694 
F45,TOTAL,TOTAL,TPW,TOTAL,EL	: c	: c	3386.7 	3880.59 	2618.22 	3118.5 	2753.14 	3325.32 	3000.08 	3255.88 	3536.48 	4676.98 	5111.23 	4997.4 	3872.57 	3234.39 	2790.35 	2857.6 	3086.4 	2928 	3052 	4124 	3541 	2731 	2926 	3977 	3694 
F47,FRE,HCN,EUR,EL,EL	753819.25 	919116.72 	806756.58 	465515.495 	175835.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE,HCN,EUR,EU,EL	753819.25 p	919116.72 	806756.58 	465515.495 	175835.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE,HCN,EUR,TOTAL,EL	753819.25 	919116.72 	806756.58 	465515.495 	175835.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE,HCN,EUR_T,EL,EL	1782.5 	1879.2 	1754.2 	2166.7 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE,HCN,EUR_T,EU,EL	1782.5 p	1879.2 	1754.2 	2166.7 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE,HCN,EUR_T,TOTAL,EL	1782.5 	1879.2 	1754.2 	2166.7 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE,HCN,TPW,EL,EL	422.9 	489.1 	459.9 	214.85 	124.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE,HCN,TPW,EU,EL	422.9 p	489.1 	459.9 	214.85 	124.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE,HCN,TPW,TOTAL,EL	422.9 	489.1 	459.9 	214.85 	124.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE,TOTAL,EUR,EL,EL	753819.25 	919116.72 	806756.58 	465515.495 	175835.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE,TOTAL,EUR,EU,EL	753819.25 p	919116.72 	806756.58 	465515.495 	175835.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE,TOTAL,EUR,TOTAL,EL	753819.25 	919116.72 	806756.58 	465515.495 	175835.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE,TOTAL,EUR_T,EL,EL	1782.5 	1879.2 	1754.2 	2166.7 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE,TOTAL,EUR_T,EU,EL	1782.5 p	1879.2 	1754.2 	2166.7 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE,TOTAL,EUR_T,TOTAL,EL	1782.5 	1879.2 	1754.2 	2166.7 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE,TOTAL,TPW,EL,EL	422.9 	489.1 	459.9 	214.85 	124.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE,TOTAL,TPW,EU,EL	422.9 p	489.1 	459.9 	214.85 	124.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE,TOTAL,TPW,TOTAL,EL	422.9 	489.1 	459.9 	214.85 	124.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE_WHL,HCN,EUR,EL,EL	753819.25 	919116.72 	806756.58 	465515.495 	175835.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE_WHL,HCN,EUR,EU,EL	753819.25 p	919116.72 	806756.58 	465515.495 	175835.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE_WHL,HCN,EUR,TOTAL,EL	753819.25 	919116.72 	806756.58 	465515.495 	175835.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE_WHL,HCN,EUR_T,EL,EL	1782.5 	1879.2 	1754.2 	2166.7 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE_WHL,HCN,EUR_T,EU,EL	1782.5 p	1879.2 	1754.2 	2166.7 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE_WHL,HCN,EUR_T,TOTAL,EL	1782.5 	1879.2 	1754.2 	2166.7 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE_WHL,HCN,TPW,EL,EL	422.9 	489.1 	459.9 	214.85 	124.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE_WHL,HCN,TPW,EU,EL	422.9 p	489.1 	459.9 	214.85 	124.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE_WHL,HCN,TPW,TOTAL,EL	422.9 	489.1 	459.9 	214.85 	124.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE_WHL,TOTAL,EUR,EL,EL	753819.25 	919116.72 	806756.58 	465515.495 	175835.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE_WHL,TOTAL,EUR,EU,EL	753819.25 p	919116.72 	806756.58 	465515.495 	175835.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE_WHL,TOTAL,EUR,TOTAL,EL	753819.25 	919116.72 	806756.58 	465515.495 	175835.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE_WHL,TOTAL,EUR_T,EL,EL	1782.5 	1879.2 	1754.2 	2166.7 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE_WHL,TOTAL,EUR_T,EU,EL	1782.5 p	1879.2 	1754.2 	2166.7 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE_WHL,TOTAL,EUR_T,TOTAL,EL	1782.5 	1879.2 	1754.2 	2166.7 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE_WHL,TOTAL,TPW,EL,EL	422.9 	489.1 	459.9 	214.85 	124.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE_WHL,TOTAL,TPW,EU,EL	422.9 p	489.1 	459.9 	214.85 	124.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,FRE_WHL,TOTAL,TPW,TOTAL,EL	422.9 	489.1 	459.9 	214.85 	124.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,TOTAL,HCN,EUR,EL,EL	753819.25 	919116.72 	806756.58 	465515.495 	175835.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,TOTAL,HCN,EUR,EU,EL	753819.25 p	919116.72 	806756.58 	465515.495 	175835.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,TOTAL,HCN,EUR,TOTAL,EL	753819.25 	919116.72 	806756.58 	465515.495 	175835.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,TOTAL,HCN,EUR_T,EL,EL	1782.5 	1879.2 	1754.2 	2166.7 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,TOTAL,HCN,EUR_T,EU,EL	1782.5 p	1879.2 	1754.2 	2166.7 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,TOTAL,HCN,EUR_T,TOTAL,EL	1782.5 	1879.2 	1754.2 	2166.7 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,TOTAL,HCN,TPW,EL,EL	422.9 	489.1 	459.9 	214.85 	124.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,TOTAL,HCN,TPW,EU,EL	422.9 p	489.1 	459.9 	214.85 	124.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,TOTAL,HCN,TPW,TOTAL,EL	422.9 	489.1 	459.9 	214.85 	124.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,TOTAL,TOTAL,EUR,EL,EL	753819.25 	919116.72 	806756.58 	465515.495 	175835.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,TOTAL,TOTAL,EUR,EU,EL	753819.25 p	919116.72 	806756.58 	465515.495 	175835.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,TOTAL,TOTAL,EUR,TOTAL,EL	753819.25 	919116.72 	806756.58 	465515.495 	175835.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,TOTAL,TOTAL,EUR_T,EL,EL	1782.5 	1879.2 	1754.2 	2166.7 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,TOTAL,TOTAL,EUR_T,EU,EL	1782.5 p	1879.2 	1754.2 	2166.7 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,TOTAL,TOTAL,EUR_T,TOTAL,EL	1782.5 	1879.2 	1754.2 	2166.7 	1417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,TOTAL,TOTAL,TPW,EL,EL	422.9 	489.1 	459.9 	214.85 	124.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,TOTAL,TOTAL,TPW,EU,EL	422.9 p	489.1 	459.9 	214.85 	124.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F47,TOTAL,TOTAL,TPW,TOTAL,EL	422.9 	489.1 	459.9 	214.85 	124.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE,HCN,EUR,EL,EL	51497775.05 	46663782.65 	46073429.03 	27117999.955 	26001730.68 	25397965.03 	23675996.84 	26015807.51 	26626487.21 	28616159.54 	27445700.26 	33519454.17 	32806044.27 	27557631.99 	29389909.24 	33600235.53 	27275553.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE,HCN,EUR,EU,EL	51497775.05 p	46663782.65 	46073429.03 	27117999.955 	26001730.68 	25397965.03 	23675996.84 	26015807.51 	26626487.21 	28616159.54 	27445700.26 	33519454.17 	32806044.27 	27557631.99 	29389909.24 	33600235.53 	27275553.67 	: 	: 	17265881 	15883282 	20915820 	19303359 	20570825 	19342653 	15986074 	20205870 
F50,FRE,HCN,EUR,TOTAL,EL	51497775.05 	46663782.65 	46073429.03 	27117999.955 	26001730.68 	25397965.03 	23675996.84 	26015807.51 	26626487.21 	28616159.54 	27445700.26 	33519454.17 	32806044.27 	27557631.99 	29389909.24 	33600235.53 	27275553.67 	: 	: 	17265881 	15883282 	20915820 	19303359 	20570825 	19342653 	15986074 	20205870 
F50,FRE,HCN,EUR_T,EL,EL	6847.0158 	6113.987 	5791.9029 	5134.7401 	4711.6876 	4290.7621 	4301.3716 	4807.6727 	4496.6085 	4118.7902 	4428.1686 	4089.0598 	4174.4184 	3830.3216 	3652.5902 	3823.9967 	3333.6373 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE,HCN,EUR_T,EU,EL	6847.0158 p	6113.987 	5791.9029 	5134.7401 	4711.6876 	4290.7621 	4301.3716 	4807.6727 	4496.6085 	4118.7902 	4428.1686 	4089.0598 	4174.4184 	3830.3216 	3652.5902 	3823.9967 	3333.6373 	: 	: 	2624 	2972 	2901 	2677 	2436 	2226 	2244 	2562 
F50,FRE,HCN,EUR_T,TOTAL,EL	6847.0158 	6113.987 	5791.9029 	5134.7401 	4711.6876 	4290.7621 	4301.3716 	4807.6727 	4496.6085 	4118.7902 	4428.1686 	4089.0598 	4174.4184 	3830.3216 	3652.5902 	3823.9967 	3333.6373 	: 	: 	2624 	2972 	2901 	2677 	2436 	2226 	2244 	2562 
F50,FRE,HCN,TPW,EL,EL	7521.2 	7632.3 	7954.8 	5281.28 	5518.56 	5919.22 	5504.29 	5411.31 	5921.46 	6947.71 	6197.98 	8197.35 	7858.83 	7194.6 	8046.32 	8786.68 	8181.92 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE,HCN,TPW,EU,EL	7521.2 p	7632.3 	7954.8 	5281.28 	5518.56 	5919.22 	5504.29 	5411.31 	5921.46 	6947.71 	6197.98 	8197.35 	7858.83 	7194.6 	8046.32 	8786.68 	8181.92 	5514.7 	6128.1 	6580 	5344 	7210 	7212 	8444 	8688 	7122 	7888 
F50,FRE,HCN,TPW,TOTAL,EL	7521.2 	7632.3 	7954.8 	5281.28 	5518.56 	5919.22 	5504.29 	5411.31 	5921.46 	6947.71 	6197.98 	8197.35 	7858.83 	7194.6 	8046.32 	8786.68 	8181.92 	5514.7 	6128.1 	6580 	5344 	7210 	7212 	8444 	8688 	7122 	7888 
F50,FRE,TOTAL,EUR,EL,EL	51497775.05 	46663782.65 	46073429.03 	27117999.955 	26001730.68 	25397965.03 	23675996.84 	26015807.51 	26626487.21 	28616159.54 	27445700.26 	33519454.17 	32806044.27 	27557631.99 	29389909.24 	33600235.53 	27275553.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE,TOTAL,EUR,EU,EL	51497775.05 p	46663782.65 	46073429.03 	27117999.955 	26001730.68 	25397965.03 	23675996.84 	26015807.51 	26626487.21 	28616159.54 	27445700.26 	33519454.17 	32806044.27 	27557631.99 	29389909.24 	33600235.53 	27275553.67 	: 	: 	17265881 	15883282 	20915820 	19303359 	20570825 	19342653 	15986074 	20205870 
F50,FRE,TOTAL,EUR,TOTAL,EL	51497775.05 	46663782.65 	46073429.03 	27117999.955 	26001730.68 	25397965.03 	23675996.84 	26015807.51 	26626487.21 	28616159.54 	27445700.26 	33519454.17 	32806044.27 	27557631.99 	29389909.24 	33600235.53 	27275553.67 	: 	: 	17265881 	15883282 	20915820 	19303359 	20570825 	19342653 	15986074 	20205870 
F50,FRE,TOTAL,EUR_T,EL,EL	6847.0158 	6113.987 	5791.9029 	5134.7401 	4711.6876 	4290.7621 	4301.3716 	4807.6727 	4496.6085 	4118.7902 	4428.1686 	4089.0598 	4174.4184 	3830.3216 	3652.5902 	3823.9967 	3333.6373 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE,TOTAL,EUR_T,EU,EL	6847.0158 p	6113.987 	5791.9029 	5134.7401 	4711.6876 	4290.7621 	4301.3716 	4807.6727 	4496.6085 	4118.7902 	4428.1686 	4089.0598 	4174.4184 	3830.3216 	3652.5902 	3823.9967 	3333.6373 	: 	: 	2624 	2972 	2901 	2677 	2436 	2226 	2244 	2562 
F50,FRE,TOTAL,EUR_T,TOTAL,EL	6847.0158 	6113.987 	5791.9029 	5134.7401 	4711.6876 	4290.7621 	4301.3716 	4807.6727 	4496.6085 	4118.7902 	4428.1686 	4089.0598 	4174.4184 	3830.3216 	3652.5902 	3823.9967 	3333.6373 	: 	: 	2624 	2972 	2901 	2677 	2436 	2226 	2244 	2562 
F50,FRE,TOTAL,TPW,EL,EL	7521.2 	7632.3 	7954.8 	5281.28 	5518.56 	5919.22 	5504.29 	5411.31 	5921.46 	6947.71 	6197.98 	8197.35 	7858.83 	7194.6 	8046.32 	8786.68 	8181.92 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE,TOTAL,TPW,EU,EL	7521.2 p	7632.3 	7954.8 	5281.28 	5518.56 	5919.22 	5504.29 	5411.31 	5921.46 	6947.71 	6197.98 	8197.35 	7858.83 	7194.6 	8046.32 	8786.68 	8181.92 	5514.7 	6128.1 	6580 	5344 	7210 	7212 	8444 	8688 	7122 	7888 
F50,FRE,TOTAL,TPW,TOTAL,EL	7521.2 	7632.3 	7954.8 	5281.28 	5518.56 	5919.22 	5504.29 	5411.31 	5921.46 	6947.71 	6197.98 	8197.35 	7858.83 	7194.6 	8046.32 	8786.68 	8181.92 	5514.7 	6128.1 	6580 	5344 	7210 	7212 	8444 	8688 	7122 	7888 
F50,FRE_WHL,HCN,EUR,EL,EL	51497775.05 	46663782.65 	46073429.03 	27117999.955 	26001730.68 	25397965.03 	23675996.84 	26015807.51 	26626487.21 	28616159.54 	27445700.26 	33519454.17 	32806044.27 	27557631.99 	29389909.24 	33600235.53 	27275553.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE_WHL,HCN,EUR,EU,EL	51497775.05 p	46663782.65 	46073429.03 	27117999.955 	26001730.68 	25397965.03 	23675996.84 	26015807.51 	26626487.21 	28616159.54 	27445700.26 	33519454.17 	32806044.27 	27557631.99 	29389909.24 	33600235.53 	27275553.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE_WHL,HCN,EUR,TOTAL,EL	51497775.05 	46663782.65 	46073429.03 	27117999.955 	26001730.68 	25397965.03 	23675996.84 	26015807.51 	26626487.21 	28616159.54 	27445700.26 	33519454.17 	32806044.27 	27557631.99 	29389909.24 	33600235.53 	27275553.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE_WHL,HCN,EUR_T,EL,EL	6847.0158 	6113.987 	5791.9029 	5134.7401 	4711.6876 	4290.7621 	4301.3716 	4807.6727 	4496.6085 	4118.7902 	4428.1686 	4089.0598 	4174.4184 	3830.3216 	3652.5902 	3823.9967 	3333.6373 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE_WHL,HCN,EUR_T,EU,EL	6847.0158 p	6113.987 	5791.9029 	5134.7401 	4711.6876 	4290.7621 	4301.3716 	4807.6727 	4496.6085 	4118.7902 	4428.1686 	4089.0598 	4174.4184 	3830.3216 	3652.5902 	3823.9967 	3333.6373 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE_WHL,HCN,EUR_T,TOTAL,EL	6847.0158 	6113.987 	5791.9029 	5134.7401 	4711.6876 	4290.7621 	4301.3716 	4807.6727 	4496.6085 	4118.7902 	4428.1686 	4089.0598 	4174.4184 	3830.3216 	3652.5902 	3823.9967 	3333.6373 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE_WHL,HCN,TPW,EL,EL	7521.2 	7632.3 	7954.8 	5281.28 	5518.56 	5919.22 	5504.29 	5411.31 	5921.46 	6947.71 	6197.98 	8197.35 	7858.83 	7194.6 	8046.32 	8786.68 	8181.92 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE_WHL,HCN,TPW,EU,EL	7521.2 p	7632.3 	7954.8 	5281.28 	5518.56 	5919.22 	5504.29 	5411.31 	5921.46 	6947.71 	6197.98 	8197.35 	7858.83 	7194.6 	8046.32 	8786.68 	8181.92 	5514.7 	6128.1 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE_WHL,HCN,TPW,TOTAL,EL	7521.2 	7632.3 	7954.8 	5281.28 	5518.56 	5919.22 	5504.29 	5411.31 	5921.46 	6947.71 	6197.98 	8197.35 	7858.83 	7194.6 	8046.32 	8786.68 	8181.92 	5514.7 	6128.1 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE_WHL,TOTAL,EUR,EL,EL	51497775.05 	46663782.65 	46073429.03 	27117999.955 	26001730.68 	25397965.03 	23675996.84 	26015807.51 	26626487.21 	28616159.54 	27445700.26 	33519454.17 	32806044.27 	27557631.99 	29389909.24 	33600235.53 	27275553.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE_WHL,TOTAL,EUR,EU,EL	51497775.05 p	46663782.65 	46073429.03 	27117999.955 	26001730.68 	25397965.03 	23675996.84 	26015807.51 	26626487.21 	28616159.54 	27445700.26 	33519454.17 	32806044.27 	27557631.99 	29389909.24 	33600235.53 	27275553.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE_WHL,TOTAL,EUR,TOTAL,EL	51497775.05 	46663782.65 	46073429.03 	27117999.955 	26001730.68 	25397965.03 	23675996.84 	26015807.51 	26626487.21 	28616159.54 	27445700.26 	33519454.17 	32806044.27 	27557631.99 	29389909.24 	33600235.53 	27275553.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE_WHL,TOTAL,EUR_T,EL,EL	6847.0158 	6113.987 	5791.9029 	5134.7401 	4711.6876 	4290.7621 	4301.3716 	4807.6727 	4496.6085 	4118.7902 	4428.1686 	4089.0598 	4174.4184 	3830.3216 	3652.5902 	3823.9967 	3333.6373 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE_WHL,TOTAL,EUR_T,EU,EL	6847.0158 p	6113.987 	5791.9029 	5134.7401 	4711.6876 	4290.7621 	4301.3716 	4807.6727 	4496.6085 	4118.7902 	4428.1686 	4089.0598 	4174.4184 	3830.3216 	3652.5902 	3823.9967 	3333.6373 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE_WHL,TOTAL,EUR_T,TOTAL,EL	6847.0158 	6113.987 	5791.9029 	5134.7401 	4711.6876 	4290.7621 	4301.3716 	4807.6727 	4496.6085 	4118.7902 	4428.1686 	4089.0598 	4174.4184 	3830.3216 	3652.5902 	3823.9967 	3333.6373 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F50,FRE_WHL,TOTAL,TPW,EL,EL	7521.2 	7632.3 	7954.8 	5281.28 	5518.56 	5919.22 	5504.29 	5411.31 	5921.46 	6947.71 	6197.98 	8197.35 	7858.83 	7194.6 	8046.32 	8786.68 	8181.92 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
