species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 
ALB,FRO,IND,EUR,TOTAL,IT	: 	25610.67 	: 	43911.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO,IND,EUR_T,EU,IT	: 	1673.9 	: 	1573.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO,IND,EUR_T,IT,IT	: 	1673.9 	: 	1573.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO,IND,EUR_T,TOTAL,IT	: 	1673.9 	: 	1573.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO,IND,TPW,EU,IT	: 	15.3 	: 	27.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO,IND,TPW,IT,IT	: 	15.3 	: 	27.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO,IND,TPW,TOTAL,IT	: 	15.3 	: 	27.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO,TOTAL,EUR,EU,IT	: 	25610.67 	: 	43911.81 	: 	: 	: 	: 	: 	50863.41 	62440 	4376.27 	30400 	21199.9998 	39200 	94599.9982 	32.2772 	128608.097 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO,TOTAL,EUR,IT,IT	: 	25610.67 	: 	43911.81 	: 	: 	: 	: 	: 	50863.41 	62440 	4376.27 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO,TOTAL,EUR,TOTAL,IT	: 	25610.67 	: 	43911.81 	: 	: 	: 	: 	: 	50863.41 	62440 	4376.27 	30400 	21199.9998 	39200 	94599.9982 	32.2772 	128608.097 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO,TOTAL,EUR_T,EU,IT	: 	1673.9 	: 	1573.9 	: 	: 	: 	: 	: 	1449.1 	1400 	1411.7 	1600 	1514.2857 	1400 	1603.3898 	0.8494 	2338.329 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO,TOTAL,EUR_T,IT,IT	: 	1673.9 	: 	1573.9 	: 	: 	: 	: 	: 	1449.1 	1400 	1411.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO,TOTAL,EUR_T,TOTAL,IT	: 	1673.9 	: 	1573.9 	: 	: 	: 	: 	: 	1449.1 	1400 	1411.7 	1600 	1514.2857 	1400 	1603.3898 	0.8494 	2338.329 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO,TOTAL,TPW,EU,IT	: 	15.3 	: 	27.9 	: 	: 	: 	: 	: 	35.1 	44.6 	3.1 	19 	14 	28 	59 	38 	55 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO,TOTAL,TPW,IT,IT	: 	15.3 	: 	27.9 	: 	: 	: 	: 	: 	35.1 	44.6 	3.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO,TOTAL,TPW,TOTAL,IT	: 	15.3 	: 	27.9 	: 	: 	: 	: 	: 	35.1 	44.6 	3.1 	19 	14 	28 	59 	38 	55 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_NSP,IND,EUR,EU,IT	: 	25610.67 	: 	43911.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_NSP,IND,EUR,IT,IT	: 	25610.67 	: 	43911.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_NSP,IND,EUR,TOTAL,IT	: 	25610.67 	: 	43911.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_NSP,IND,EUR_T,EU,IT	: 	1673.9 	: 	1573.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_NSP,IND,EUR_T,IT,IT	: 	1673.9 	: 	1573.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_NSP,IND,EUR_T,TOTAL,IT	: 	1673.9 	: 	1573.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_NSP,IND,TPW,EU,IT	: 	15.3 	: 	27.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_NSP,IND,TPW,IT,IT	: 	15.3 	: 	27.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_NSP,IND,TPW,TOTAL,IT	: 	15.3 	: 	27.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_NSP,TOTAL,EUR,EU,IT	: 	25610.67 	: 	43911.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_NSP,TOTAL,EUR,IT,IT	: 	25610.67 	: 	43911.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_NSP,TOTAL,EUR,TOTAL,IT	: 	25610.67 	: 	43911.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_NSP,TOTAL,EUR_T,EU,IT	: 	1673.9 	: 	1573.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_NSP,TOTAL,EUR_T,IT,IT	: 	1673.9 	: 	1573.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_NSP,TOTAL,EUR_T,TOTAL,IT	: 	1673.9 	: 	1573.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_NSP,TOTAL,TPW,EU,IT	: 	15.3 	: 	27.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_NSP,TOTAL,TPW,IT,IT	: 	15.3 	: 	27.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_NSP,TOTAL,TPW,TOTAL,IT	: 	15.3 	: 	27.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_WHL,HCN,EUR,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	50863.41 	62440 	4376.27 	30400 	21199.9998 	39200 	94599.9982 	32.2772 	128608.097 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_WHL,HCN,EUR,IT,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	50863.41 	62440 	4376.27 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_WHL,HCN,EUR,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	50863.41 	62440 	4376.27 	30400 	21199.9998 	39200 	94599.9982 	32.2772 	128608.097 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_WHL,HCN,EUR_T,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	1449.1 	1400 	1411.7 	1600 	1514.2857 	1400 	1603.3898 	0.8494 	2338.329 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_WHL,HCN,EUR_T,IT,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	1449.1 	1400 	1411.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_WHL,HCN,EUR_T,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	1449.1 	1400 	1411.7 	1600 	1514.2857 	1400 	1603.3898 	0.8494 	2338.329 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_WHL,HCN,TPW,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	35.1 	44.6 	3.1 	19 	14 	28 	59 	38 	55 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_WHL,HCN,TPW,IT,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	35.1 	44.6 	3.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_WHL,HCN,TPW,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	35.1 	44.6 	3.1 	19 	14 	28 	59 	38 	55 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_WHL,TOTAL,EUR,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	50863.41 	62440 	4376.27 	30400 	21199.9998 	39200 	94599.9982 	32.2772 	128608.097 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_WHL,TOTAL,EUR,IT,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	50863.41 	62440 	4376.27 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_WHL,TOTAL,EUR,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	50863.41 	62440 	4376.27 	30400 	21199.9998 	39200 	94599.9982 	32.2772 	128608.097 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_WHL,TOTAL,EUR_T,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	1449.1 	1400 	1411.7 	1600 	1514.2857 	1400 	1603.3898 	0.8494 	2338.329 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_WHL,TOTAL,EUR_T,IT,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	1449.1 	1400 	1411.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_WHL,TOTAL,EUR_T,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	1449.1 	1400 	1411.7 	1600 	1514.2857 	1400 	1603.3898 	0.8494 	2338.329 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_WHL,TOTAL,TPW,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	35.1 	44.6 	3.1 	19 	14 	28 	59 	38 	55 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_WHL,TOTAL,TPW,IT,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	35.1 	44.6 	3.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,FRO_WHL,TOTAL,TPW,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	35.1 	44.6 	3.1 	19 	14 	28 	59 	38 	55 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,HCN,EUR,EU,IT	3826626.5 p	4339099.06 	4974607.82 	5583695.04 	5401974.4 	3099339.02 	5099258.08 	10012344.93 	9200939.18 	14334901.09 	10815064 	18553945.61 	14858893.68 	10217869.974 	39200 	94599.9982 	32.2772 	128608.097 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,HCN,EUR,IT,IT	3826626.5 p	4339099.06 	4974607.82 	5583695.04 	5401974.4 	3099339.02 	5099258.08 	10012344.93 	9200939.18 	14334901.09 	10815064 	18553945.61 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,HCN,EUR,TOTAL,IT	3826626.5 p	4339099.06 	4974607.82 	5583695.04 	5401974.4 	3099339.02 	5099258.08 	10012344.93 	9200939.18 	14334901.09 	10815064 	18553945.61 	14858893.68 	10217869.974 	39200 	94599.9982 	32.2772 	128608.097 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,HCN,EUR_T,EU,IT	3665 p	3218.2 	3336.2 	3484.8 	3992 	5036.3 	4420.3 	3998.7 	4902.2 	5057.6513 	5048.8138 	4534.5323 	3430.8228 	4236.2645 	1400 	1603.3898 	0.8494 	2338.329 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,HCN,EUR_T,IT,IT	3665 p	3218.2 	3336.2 	3484.8 	3992 	5036.3 	4420.3 	3998.7 	4902.2 	5057.6513 	5048.8138 	4534.5323 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,HCN,EUR_T,TOTAL,IT	3665 p	3218.2 	3336.2 	3484.8 	3992 	5036.3 	4420.3 	3998.7 	4902.2 	5057.6513 	5048.8138 	4534.5323 	3430.8228 	4236.2645 	1400 	1603.3898 	0.8494 	2338.329 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,HCN,TPW,EU,IT	1044.1 p	1348.3 	1491.1 	1602.3 	1353.2 	615.4 	1153.6 	2503.9 	1876.9 	2834.3 	2142.1 	4091.7 	4331 	2412 	28 	59 	38 	55 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,HCN,TPW,IT,IT	1044.1 p	1348.3 	1491.1 	1602.3 	1353.2 	615.4 	1153.6 	2503.9 	1876.9 	2834.3 	2142.1 	4091.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,HCN,TPW,TOTAL,IT	1044.1 p	1348.3 	1491.1 	1602.3 	1353.2 	615.4 	1153.6 	2503.9 	1876.9 	2834.3 	2142.1 	4091.7 	4331 	2412 	28 	59 	38 	55 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,IND,EUR,EU,IT	: 	25610.67 	: 	43911.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,IND,EUR,IT,IT	: 	25610.67 	: 	43911.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,IND,EUR,TOTAL,IT	: 	25610.67 	: 	43911.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,IND,EUR_T,EU,IT	: 	1673.9 	: 	1573.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,IND,EUR_T,IT,IT	: 	1673.9 	: 	1573.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,IND,EUR_T,TOTAL,IT	: 	1673.9 	: 	1573.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,IND,TPW,EU,IT	: 	15.3 	: 	27.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,IND,TPW,IT,IT	: 	15.3 	: 	27.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,IND,TPW,TOTAL,IT	: 	15.3 	: 	27.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,TOTAL,EUR,EU,IT	3826626.5 p	4364709.73 	4974607.82 	5627606.85 	5401974.4 	3099339.02 	5099258.08 	10012344.93 	9200939.18 	14334901.09 	10815064 	18553945.61 	14858893.68 	10217869.974 	39200 	94599.9982 	32.2772 	128608.097 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,TOTAL,EUR,IT,IT	3826626.5 p	4364709.73 	4974607.82 	5627606.85 	5401974.4 	3099339.02 	5099258.08 	10012344.93 	9200939.18 	14334901.09 	10815064 	18553945.61 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,TOTAL,EUR,TOTAL,IT	3826626.5 p	4364709.73 	4974607.82 	5627606.85 	5401974.4 	3099339.02 	5099258.08 	10012344.93 	9200939.18 	14334901.09 	10815064 	18553945.61 	14858893.68 	10217869.974 	39200 	94599.9982 	32.2772 	128608.097 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,TOTAL,EUR_T,EU,IT	3665 p	3200.8725 	3336.2 	3452.096 	3992 	5036.3 	4420.3 	3998.7 	4902.2 	5057.6513 	5048.8138 	4534.5323 	3430.8228 	4236.2645 	1400 	1603.3898 	0.8494 	2338.329 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,TOTAL,EUR_T,IT,IT	3665 p	3200.8725 	3336.2 	3452.096 	3992 	5036.3 	4420.3 	3998.7 	4902.2 	5057.6513 	5048.8138 	4534.5323 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,TOTAL,EUR_T,TOTAL,IT	3665 p	3200.8725 	3336.2 	3452.096 	3992 	5036.3 	4420.3 	3998.7 	4902.2 	5057.6513 	5048.8138 	4534.5323 	3430.8228 	4236.2645 	1400 	1603.3898 	0.8494 	2338.329 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,TOTAL,TPW,EU,IT	1044.1 p	1363.6 	1491.1 	1630.2 	1353.2 	615.4 	1153.6 	2503.9 	1876.9 	2834.3 	2142.1 	4091.7 	4331 	2412 	28 	59 	38 	55 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,TOTAL,TPW,IT,IT	1044.1 p	1363.6 	1491.1 	1630.2 	1353.2 	615.4 	1153.6 	2503.9 	1876.9 	2834.3 	2142.1 	4091.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALB,TOTAL,TOTAL,TPW,TOTAL,IT	1044.1 p	1363.6 	1491.1 	1630.2 	1353.2 	615.4 	1153.6 	2503.9 	1876.9 	2834.3 	2142.1 	4091.7 	4331 	2412 	28 	59 	38 	55 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE,HCN,EUR,EU,IT	2858.88 p	4650 	927.85 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE,HCN,EUR,IT,IT	2858.88 p	4650 	927.85 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE,HCN,EUR,TOTAL,IT	2858.88 p	4650 	927.85 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE,HCN,EUR_T,EU,IT	2382.4 p	1860 	1855.7 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE,HCN,EUR_T,IT,IT	2382.4 p	1860 	1855.7 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE,HCN,EUR_T,TOTAL,IT	2382.4 p	1860 	1855.7 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE,HCN,TPW,EU,IT	1.2 p	2.5 	0.5 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE,HCN,TPW,IT,IT	1.2 p	2.5 	0.5 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE,HCN,TPW,TOTAL,IT	1.2 p	2.5 	0.5 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE,TOTAL,EUR,EU,IT	2858.88 p	4650 	927.85 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE,TOTAL,EUR,IT,IT	2858.88 p	4650 	927.85 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE,TOTAL,EUR,TOTAL,IT	2858.88 p	4650 	927.85 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE,TOTAL,EUR_T,EU,IT	2382.4 p	1860 	1855.7 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE,TOTAL,EUR_T,IT,IT	2382.4 p	1860 	1855.7 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE,TOTAL,EUR_T,TOTAL,IT	2382.4 p	1860 	1855.7 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE,TOTAL,TPW,EU,IT	1.2 p	2.5 	0.5 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE,TOTAL,TPW,IT,IT	1.2 p	2.5 	0.5 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE,TOTAL,TPW,TOTAL,IT	1.2 p	2.5 	0.5 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE_WHL,HCN,EUR,EU,IT	2858.88 p	4650 	927.85 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE_WHL,HCN,EUR,IT,IT	2858.88 p	4650 	927.85 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE_WHL,HCN,EUR,TOTAL,IT	2858.88 p	4650 	927.85 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE_WHL,HCN,EUR_T,EU,IT	2382.4 p	1860 	1855.7 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE_WHL,HCN,EUR_T,IT,IT	2382.4 p	1860 	1855.7 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE_WHL,HCN,EUR_T,TOTAL,IT	2382.4 p	1860 	1855.7 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE_WHL,HCN,TPW,EU,IT	1.2 p	2.5 	0.5 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE_WHL,HCN,TPW,IT,IT	1.2 p	2.5 	0.5 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE_WHL,HCN,TPW,TOTAL,IT	1.2 p	2.5 	0.5 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE_WHL,TOTAL,EUR,EU,IT	2858.88 p	4650 	927.85 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE_WHL,TOTAL,EUR,IT,IT	2858.88 p	4650 	927.85 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE_WHL,TOTAL,EUR,TOTAL,IT	2858.88 p	4650 	927.85 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE_WHL,TOTAL,EUR_T,EU,IT	2382.4 p	1860 	1855.7 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE_WHL,TOTAL,EUR_T,IT,IT	2382.4 p	1860 	1855.7 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ALV,FRE_WHL,TOTAL,EUR_T,TOTAL,IT	2382.4 p	1860 	1855.7 	6800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
