species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 
F23,FRE,HCN,EUR,SE,PL	: 	: 	: 	: 	: 	: 	: 	21551.3545 	40505.3192 	: 	: 	: 	: 	: 
F23,FRE,HCN,EUR,TOTAL,PL	2484954.3268 	2415812.4541 	1763332.1972 	1389254.2816 	1232111.483 	1241169.4557 	1193986.0106 	1430619.0074 	2242228.3358 	1842273.6396 	: 	: 	: 	: 
F23,FRE,HCN,EUR_T,DK,PL	7614.6335 	6346.3282 	6696.4729 	5522.5736 	5462.409 	5679.8332 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE,HCN,EUR_T,EU,PL	6905.2183 	8062.0117 	5973.3111 	5554.089 	5400.8785 	5410.5033 	5092.6324 	4866.051 	4991.6036 	5100.4254 	: 	: 	: 	: 
F23,FRE,HCN,EUR_T,LV,PL	: 	: 	: 	6638.4647 	5268.7021 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE,HCN,EUR_T,PL,PL	6903.1523 	8072.7939 	5939.5839 	5552.9015 	5393.1773 	5390.1741 	5092.6324 	4847.1539 	5031.3597 	5100.4254 	: 	: 	: 	: 
F23,FRE,HCN,EUR_T,SE,PL	: 	: 	: 	: 	: 	: 	: 	6530.7135 	3491.8379 	: 	: 	: 	: 	: 
F23,FRE,HCN,EUR_T,TOTAL,PL	6905.2183 	8062.0117 	5973.3111 	5554.089 	5400.8785 	5410.5033 	5092.6324 	4866.051 	4991.6036 	5100.4254 	: 	: 	: 	: 
F23,FRE,HCN,TPW,DK,PL	1.045 	1.8714 	13.1543 	21.59 	25.542 	16.1 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE,HCN,TPW,EU,PL	359.8662 	299.6538 	295.2018 	250.1318 	228.1317 	229.4 	234.4536 	294 	449.2 	361.2 	: 	: 	: 	: 
F23,FRE,HCN,TPW,LV,PL	: 	: 	: 	0.8768 	0.0919 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE,HCN,TPW,PL,PL	358.8212 	297.7824 	282.0475 	227.665 	202.4978 	213.3 	234.4536 	290.7 	437.6 	361.2 	: 	: 	: 	: 
F23,FRE,HCN,TPW,SE,PL	: 	: 	: 	: 	: 	: 	: 	3.3 	11.6 	: 	: 	: 	: 	: 
F23,FRE,HCN,TPW,TOTAL,PL	359.8662 	299.6538 	295.2018 	250.1318 	228.1317 	229.4 	234.4536 	294 	449.2 	361.2 	: 	: 	: 	: 
F23,FRE,TOTAL,EUR,DK,PL	7957.292 	11876.5186 	88087.4135 	119232.364 	139520.8496 	91445.3145 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE,TOTAL,EUR,EU,PL	2484954.3268 	2415812.4541 	1763332.1972 	1389254.2816 	1232111.483 	1241169.4557 	1193986.0106 	1430619.0074 	2242228.3358 	1842273.6396 	: 	: 	: 	: 
F23,FRE,TOTAL,EUR,LV,PL	: 	: 	: 	5820.6058 	484.1937 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE,TOTAL,EUR,PL,PL	2476997.0348 	2403935.9355 	1675244.7837 	1264201.3117 	1092106.4397 	1149724.1412 	1193986.0106 	1409067.6528 	2201723.0166 	1842273.6396 	: 	: 	: 	: 
F23,FRE,TOTAL,EUR,SE,PL	: 	: 	: 	: 	: 	: 	: 	21551.3545 	40505.3192 	: 	: 	: 	: 	: 
F23,FRE,TOTAL,EUR,TOTAL,PL	2484954.3268 	2415812.4541 	1763332.1972 	1389254.2816 	1232111.483 	1241169.4557 	1193986.0106 	1430619.0074 	2242228.3358 	1842273.6396 	: 	: 	: 	: 
F23,FRE,TOTAL,EUR_T,DK,PL	7614.6335 	6346.3282 	6696.4729 	5522.5736 	5462.409 	5679.8332 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE,TOTAL,EUR_T,EU,PL	6905.2183 	8062.0117 	5973.3111 	5554.089 	5400.8785 	5410.5033 	5092.6324 	4866.051 	4991.6036 	5100.4254 	: 	: 	: 	: 
F23,FRE,TOTAL,EUR_T,LV,PL	: 	: 	: 	6638.4647 	5268.7021 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE,TOTAL,EUR_T,PL,PL	6903.1523 	8072.7939 	5939.5839 	5552.9015 	5393.1773 	5390.1741 	5092.6324 	4847.1539 	5031.3597 	5100.4254 	: 	: 	: 	: 
F23,FRE,TOTAL,EUR_T,SE,PL	: 	: 	: 	: 	: 	: 	: 	6530.7135 	3491.8379 	: 	: 	: 	: 	: 
F23,FRE,TOTAL,EUR_T,TOTAL,PL	6905.2183 	8062.0117 	5973.3111 	5554.089 	5400.8785 	5410.5033 	5092.6324 	4866.051 	4991.6036 	5100.4254 	: 	: 	: 	: 
F23,FRE,TOTAL,TPW,DK,PL	1.045 	1.8714 	13.1543 	21.59 	25.542 	16.1 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE,TOTAL,TPW,EU,PL	359.8662 	299.6538 	295.2018 	250.1318 	228.1317 	229.4 	234.4536 	294 	449.2 	361.2 	: 	: 	: 	: 
F23,FRE,TOTAL,TPW,LV,PL	: 	: 	: 	0.8768 	0.0919 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE,TOTAL,TPW,PL,PL	358.8212 	297.7824 	282.0475 	227.665 	202.4978 	213.3 	234.4536 	290.7 	437.6 	361.2 	: 	: 	: 	: 
F23,FRE,TOTAL,TPW,SE,PL	: 	: 	: 	: 	: 	: 	: 	3.3 	11.6 	: 	: 	: 	: 	: 
F23,FRE,TOTAL,TPW,TOTAL,PL	359.8662 	299.6538 	295.2018 	250.1318 	228.1317 	229.4 	234.4536 	294 	449.2 	361.2 	: 	: 	: 	: 
F23,FRE_FIL,HCN,EUR,EU,PL	: 	: 	: 	: 	71.8391 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_FIL,HCN,EUR,PL,PL	: 	: 	: 	: 	71.8391 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_FIL,HCN,EUR,TOTAL,PL	: 	: 	: 	: 	71.8391 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_FIL,HCN,EUR_T,EU,PL	: 	: 	: 	: 	3591.954 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_FIL,HCN,EUR_T,PL,PL	: 	: 	: 	: 	3591.954 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_FIL,HCN,EUR_T,TOTAL,PL	: 	: 	: 	: 	3591.954 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_FIL,HCN,TPW,EU,PL	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_FIL,HCN,TPW,PL,PL	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_FIL,HCN,TPW,TOTAL,PL	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_FIL,TOTAL,EUR,EU,PL	: 	: 	: 	: 	71.8391 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_FIL,TOTAL,EUR,PL,PL	: 	: 	: 	: 	71.8391 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_FIL,TOTAL,EUR,TOTAL,PL	: 	: 	: 	: 	71.8391 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_FIL,TOTAL,EUR_T,EU,PL	: 	: 	: 	: 	3591.954 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_FIL,TOTAL,EUR_T,PL,PL	: 	: 	: 	: 	3591.954 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_FIL,TOTAL,EUR_T,TOTAL,PL	: 	: 	: 	: 	3591.954 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_FIL,TOTAL,TPW,EU,PL	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_FIL,TOTAL,TPW,PL,PL	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_FIL,TOTAL,TPW,TOTAL,PL	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_GUT,HCN,EUR,DK,PL	7957.292 	11876.5186 	88087.4135 	119232.364 	139520.8496 	91445.3145 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_GUT,HCN,EUR,EU,PL	2377418.0097 	2314620.1254 	1607158.1208 	901756.4064 	1147354.3752 	1051226.4987 	799222.0208 	954648.5304 	1972531.6019 	1827311.2403 	: 	: 	: 	: 
F23,FRE_GUT,HCN,EUR,LV,PL	: 	: 	: 	5820.6058 	484.1937 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_GUT,HCN,EUR,PL,PL	2369460.7177 	2302743.6068 	1519070.7074 	776703.4366 	1007349.3319 	959781.1842 	799222.0208 	952343.0409 	1932026.2827 	1827311.2403 	: 	: 	: 	: 
F23,FRE_GUT,HCN,EUR,SE,PL	: 	: 	: 	: 	: 	: 	: 	2305.4895 	40505.3192 	: 	: 	: 	: 	: 
F23,FRE_GUT,HCN,EUR,TOTAL,PL	2377418.0097 	2314620.1254 	1607158.1208 	901756.4064 	1147354.3752 	1051226.4987 	799222.0208 	954648.5304 	1972531.6019 	1827311.2403 	: 	: 	: 	: 
F23,FRE_GUT,HCN,EUR_T,DK,PL	7614.6335 	6346.3282 	6696.4729 	5522.5736 	5462.409 	5679.8332 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_GUT,HCN,EUR_T,EU,PL	7030.7676 	8433.7938 	6414.1545 	6128.7355 	5661.2234 	6058.9424 	5797.2191 	5016.5451 	5167.7537 	5105.6475 	: 	: 	: 	: 
F23,FRE_GUT,HCN,EUR_T,LV,PL	: 	: 	: 	6638.4647 	5268.7021 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_GUT,HCN,EUR_T,PL,PL	7028.9577 	8448.1256 	6398.5119 	6230.1249 	5690.1114 	6097.7204 	5797.2191 	5017.6135 	5220.2818 	5105.6475 	: 	: 	: 	: 
F23,FRE_GUT,HCN,EUR_T,SE,PL	: 	: 	: 	: 	: 	: 	: 	4610.979 	3491.8379 	: 	: 	: 	: 	: 
F23,FRE_GUT,HCN,EUR_T,TOTAL,PL	7030.7676 	8433.7938 	6414.1545 	6128.7355 	5661.2234 	6058.9424 	5797.2191 	5016.5451 	5167.7537 	5105.6475 	: 	: 	: 	: 
F23,FRE_GUT,HCN,TPW,DK,PL	1.045 	1.8714 	13.1543 	21.59 	25.542 	16.1 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_GUT,HCN,TPW,EU,PL	338.1449 	274.4459 	250.5643 	147.1358 	202.669 	173.5 	137.863 	190.3 	381.7 	357.9 	: 	: 	: 	: 
F23,FRE_GUT,HCN,TPW,LV,PL	: 	: 	: 	0.8768 	0.0919 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_GUT,HCN,TPW,PL,PL	337.0999 	272.5745 	237.41 	124.669 	177.0351 	157.4 	137.863 	189.8 	370.1 	357.9 	: 	: 	: 	: 
F23,FRE_GUT,HCN,TPW,SE,PL	: 	: 	: 	: 	: 	: 	: 	0.5 	11.6 	: 	: 	: 	: 	: 
F23,FRE_GUT,HCN,TPW,TOTAL,PL	338.1449 	274.4459 	250.5643 	147.1358 	202.669 	173.5 	137.863 	190.3 	381.7 	357.9 	: 	: 	: 	: 
F23,FRE_GUT,TOTAL,EUR,DK,PL	7957.292 	11876.5186 	88087.4135 	119232.364 	139520.8496 	91445.3145 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_GUT,TOTAL,EUR,EU,PL	2377418.0097 	2314620.1254 	1607158.1208 	901756.4064 	1147354.3752 	1051226.4987 	799222.0208 	954648.5304 	1972531.6019 	1827311.2403 	: 	: 	: 	: 
F23,FRE_GUT,TOTAL,EUR,LV,PL	: 	: 	: 	5820.6058 	484.1937 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_GUT,TOTAL,EUR,PL,PL	2369460.7177 	2302743.6068 	1519070.7074 	776703.4366 	1007349.3319 	959781.1842 	799222.0208 	952343.0409 	1932026.2827 	1827311.2403 	: 	: 	: 	: 
F23,FRE_GUT,TOTAL,EUR,SE,PL	: 	: 	: 	: 	: 	: 	: 	2305.4895 	40505.3192 	: 	: 	: 	: 	: 
F23,FRE_GUT,TOTAL,EUR,TOTAL,PL	2377418.0097 	2314620.1254 	1607158.1208 	901756.4064 	1147354.3752 	1051226.4987 	799222.0208 	954648.5304 	1972531.6019 	1827311.2403 	: 	: 	: 	: 
F23,FRE_GUT,TOTAL,EUR_T,DK,PL	7614.6335 	6346.3282 	6696.4729 	5522.5736 	5462.409 	5679.8332 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_GUT,TOTAL,EUR_T,EU,PL	7030.7676 	8433.7938 	6414.1545 	6128.7355 	5661.2234 	6058.9424 	5797.2191 	5016.5451 	5167.7537 	5105.6475 	: 	: 	: 	: 
F23,FRE_GUT,TOTAL,EUR_T,LV,PL	: 	: 	: 	6638.4647 	5268.7021 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_GUT,TOTAL,EUR_T,PL,PL	7028.9577 	8448.1256 	6398.5119 	6230.1249 	5690.1114 	6097.7204 	5797.2191 	5017.6135 	5220.2818 	5105.6475 	: 	: 	: 	: 
F23,FRE_GUT,TOTAL,EUR_T,SE,PL	: 	: 	: 	: 	: 	: 	: 	4610.979 	3491.8379 	: 	: 	: 	: 	: 
F23,FRE_GUT,TOTAL,EUR_T,TOTAL,PL	7030.7676 	8433.7938 	6414.1545 	6128.7355 	5661.2234 	6058.9424 	5797.2191 	5016.5451 	5167.7537 	5105.6475 	: 	: 	: 	: 
F23,FRE_GUT,TOTAL,TPW,DK,PL	1.045 	1.8714 	13.1543 	21.59 	25.542 	16.1 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_GUT,TOTAL,TPW,EU,PL	338.1449 	274.4459 	250.5643 	147.1358 	202.669 	173.5 	137.863 	190.3 	381.7 	357.9 	: 	: 	: 	: 
F23,FRE_GUT,TOTAL,TPW,LV,PL	: 	: 	: 	0.8768 	0.0919 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_GUT,TOTAL,TPW,PL,PL	337.0999 	272.5745 	237.41 	124.669 	177.0351 	157.4 	137.863 	189.8 	370.1 	357.9 	: 	: 	: 	: 
F23,FRE_GUT,TOTAL,TPW,SE,PL	: 	: 	: 	: 	: 	: 	: 	0.5 	11.6 	: 	: 	: 	: 	: 
F23,FRE_GUT,TOTAL,TPW,TOTAL,PL	338.1449 	274.4459 	250.5643 	147.1358 	202.669 	173.5 	137.863 	190.3 	381.7 	357.9 	: 	: 	: 	: 
F23,FRE_NSP,HCN,EUR,EU,PL	: 	: 	: 	: 	: 	: 	: 	444296.5127 	: 	: 	: 	: 	: 	: 
F23,FRE_NSP,HCN,EUR,PL,PL	: 	: 	: 	: 	: 	: 	: 	444296.5127 	: 	: 	: 	: 	: 	: 
F23,FRE_NSP,HCN,EUR,TOTAL,PL	: 	: 	: 	: 	: 	: 	: 	444296.5127 	: 	: 	: 	: 	: 	: 
F23,FRE_NSP,HCN,EUR_T,EU,PL	: 	: 	: 	: 	: 	: 	: 	5054.5678 	: 	: 	: 	: 	: 	: 
F23,FRE_NSP,HCN,EUR_T,PL,PL	: 	: 	: 	: 	: 	: 	: 	5066.0948 	: 	: 	: 	: 	: 	: 
F23,FRE_NSP,HCN,EUR_T,TOTAL,PL	: 	: 	: 	: 	: 	: 	: 	5054.5678 	: 	: 	: 	: 	: 	: 
F23,FRE_NSP,HCN,TPW,EU,PL	: 	: 	: 	: 	: 	: 	: 	87.9 	: 	: 	: 	: 	: 	: 
F23,FRE_NSP,HCN,TPW,PL,PL	: 	: 	: 	: 	: 	: 	: 	87.7 	: 	: 	: 	: 	: 	: 
F23,FRE_NSP,HCN,TPW,SE,PL	: 	: 	: 	: 	: 	: 	: 	0.2 	: 	: 	: 	: 	: 	: 
F23,FRE_NSP,HCN,TPW,TOTAL,PL	: 	: 	: 	: 	: 	: 	: 	87.9 	: 	: 	: 	: 	: 	: 
F23,FRE_NSP,TOTAL,EUR,EU,PL	: 	: 	: 	: 	: 	: 	: 	444296.5127 	: 	: 	: 	: 	: 	: 
F23,FRE_NSP,TOTAL,EUR,PL,PL	: 	: 	: 	: 	: 	: 	: 	444296.5127 	: 	: 	: 	: 	: 	: 
F23,FRE_NSP,TOTAL,EUR,TOTAL,PL	: 	: 	: 	: 	: 	: 	: 	444296.5127 	: 	: 	: 	: 	: 	: 
F23,FRE_NSP,TOTAL,EUR_T,EU,PL	: 	: 	: 	: 	: 	: 	: 	5054.5678 	: 	: 	: 	: 	: 	: 
F23,FRE_NSP,TOTAL,EUR_T,PL,PL	: 	: 	: 	: 	: 	: 	: 	5066.0948 	: 	: 	: 	: 	: 	: 
F23,FRE_NSP,TOTAL,EUR_T,TOTAL,PL	: 	: 	: 	: 	: 	: 	: 	5054.5678 	: 	: 	: 	: 	: 	: 
F23,FRE_NSP,TOTAL,TPW,EU,PL	: 	: 	: 	: 	: 	: 	: 	87.9 	: 	: 	: 	: 	: 	: 
F23,FRE_NSP,TOTAL,TPW,PL,PL	: 	: 	: 	: 	: 	: 	: 	87.7 	: 	: 	: 	: 	: 	: 
F23,FRE_NSP,TOTAL,TPW,SE,PL	: 	: 	: 	: 	: 	: 	: 	0.2 	: 	: 	: 	: 	: 	: 
F23,FRE_NSP,TOTAL,TPW,TOTAL,PL	: 	: 	: 	: 	: 	: 	: 	87.9 	: 	: 	: 	: 	: 	: 
F23,FRE_OTH,HCN,EUR,EU,PL	: 	: 	: 	: 	: 	: 	143.3795 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_OTH,HCN,EUR,PL,PL	: 	: 	: 	: 	: 	: 	143.3795 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_OTH,HCN,EUR,TOTAL,PL	: 	: 	: 	: 	: 	: 	143.3795 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_OTH,HCN,EUR_T,EU,PL	: 	: 	: 	: 	: 	: 	2124.1401 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_OTH,HCN,EUR_T,PL,PL	: 	: 	: 	: 	: 	: 	2124.1401 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_OTH,HCN,EUR_T,TOTAL,PL	: 	: 	: 	: 	: 	: 	2124.1401 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_OTH,HCN,TPW,EU,PL	: 	: 	: 	: 	: 	: 	0.0675 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_OTH,HCN,TPW,PL,PL	: 	: 	: 	: 	: 	: 	0.0675 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_OTH,HCN,TPW,TOTAL,PL	: 	: 	: 	: 	: 	: 	0.0675 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_OTH,TOTAL,EUR,EU,PL	: 	: 	: 	: 	: 	: 	143.3795 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_OTH,TOTAL,EUR,PL,PL	: 	: 	: 	: 	: 	: 	143.3795 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_OTH,TOTAL,EUR,TOTAL,PL	: 	: 	: 	: 	: 	: 	143.3795 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_OTH,TOTAL,EUR_T,EU,PL	: 	: 	: 	: 	: 	: 	2124.1401 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_OTH,TOTAL,EUR_T,PL,PL	: 	: 	: 	: 	: 	: 	2124.1401 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_OTH,TOTAL,EUR_T,TOTAL,PL	: 	: 	: 	: 	: 	: 	2124.1401 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_OTH,TOTAL,TPW,EU,PL	: 	: 	: 	: 	: 	: 	0.0675 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_OTH,TOTAL,TPW,PL,PL	: 	: 	: 	: 	: 	: 	0.0675 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_OTH,TOTAL,TPW,TOTAL,PL	: 	: 	: 	: 	: 	: 	0.0675 	: 	: 	: 	: 	: 	: 	: 
F23,FRE_WHL,HCN,EUR,EU,PL	107536.3171 	101192.3287 	156174.0764 	487497.8752 	84685.2687 	189942.9569 	394620.6104 	81673.0162 	269696.7339 	14962.3993 	: 	: 	: 	: 
F23,FRE_WHL,HCN,EUR,PL,PL	107536.3171 	101192.3287 	156174.0764 	487497.8752 	84685.2687 	189942.9569 	394620.6104 	63733.2939 	269696.7339 	14962.3993 	: 	: 	: 	: 
F23,FRE_WHL,HCN,EUR,SE,PL	: 	: 	: 	: 	: 	: 	: 	17939.7223 	: 	: 	: 	: 	: 	: 
F23,FRE_WHL,HCN,EUR,TOTAL,PL	107536.3171 	101192.3287 	156174.0764 	487497.8752 	84685.2687 	189942.9569 	394620.6104 	81673.0162 	269696.7339 	14962.3993 	: 	: 	: 	: 
F23,FRE_WHL,HCN,EUR_T,EU,PL	4950.7357 	4014.3101 	3498.7192 	4733.1729 	3328.4702 	3397.9062 	4088.3541 	5169.1782 	3995.5072 	4534.0604 	: 	: 	: 	: 
F23,FRE_WHL,HCN,EUR_T,PL,PL	4950.7357 	4014.3101 	3498.7192 	4733.1729 	3328.4702 	3397.9062 	4088.3541 	4828.2798 	3995.5072 	4534.0604 	: 	: 	: 	: 
F23,FRE_WHL,HCN,EUR_T,SE,PL	: 	: 	: 	: 	: 	: 	: 	6899.8932 	: 	: 	: 	: 	: 	: 
F23,FRE_WHL,HCN,EUR_T,TOTAL,PL	4950.7357 	4014.3101 	3498.7192 	4733.1729 	3328.4702 	3397.9062 	4088.3541 	5169.1782 	3995.5072 	4534.0604 	: 	: 	: 	: 
F23,FRE_WHL,HCN,TPW,EU,PL	21.7213 	25.2079 	44.6375 	102.996 	25.4427 	55.9 	96.5231 	15.8 	67.5 	3.3 	: 	: 	: 	: 
F23,FRE_WHL,HCN,TPW,PL,PL	21.7213 	25.2079 	44.6375 	102.996 	25.4427 	55.9 	96.5231 	13.2 	67.5 	3.3 	: 	: 	: 	: 
F23,FRE_WHL,HCN,TPW,SE,PL	: 	: 	: 	: 	: 	: 	: 	2.6 	: 	: 	: 	: 	: 	: 
F23,FRE_WHL,HCN,TPW,TOTAL,PL	21.7213 	25.2079 	44.6375 	102.996 	25.4427 	55.9 	96.5231 	15.8 	67.5 	3.3 	: 	: 	: 	: 
F23,FRE_WHL,TOTAL,EUR,EU,PL	107536.3171 	101192.3287 	156174.0764 	487497.8752 	84685.2687 	189942.9569 	394620.6104 	81673.0162 	269696.7339 	14962.3993 	: 	: 	: 	: 
F23,FRE_WHL,TOTAL,EUR,PL,PL	107536.3171 	101192.3287 	156174.0764 	487497.8752 	84685.2687 	189942.9569 	394620.6104 	63733.2939 	269696.7339 	14962.3993 	: 	: 	: 	: 
F23,FRE_WHL,TOTAL,EUR,SE,PL	: 	: 	: 	: 	: 	: 	: 	17939.7223 	: 	: 	: 	: 	: 	: 
F23,FRE_WHL,TOTAL,EUR,TOTAL,PL	107536.3171 	101192.3287 	156174.0764 	487497.8752 	84685.2687 	189942.9569 	394620.6104 	81673.0162 	269696.7339 	14962.3993 	: 	: 	: 	: 
F23,FRE_WHL,TOTAL,EUR_T,EU,PL	4950.7357 	4014.3101 	3498.7192 	4733.1729 	3328.4702 	3397.9062 	4088.3541 	5169.1782 	3995.5072 	4534.0604 	: 	: 	: 	: 
F23,FRE_WHL,TOTAL,EUR_T,PL,PL	4950.7357 	4014.3101 	3498.7192 	4733.1729 	3328.4702 	3397.9062 	4088.3541 	4828.2798 	3995.5072 	4534.0604 	: 	: 	: 	: 
F23,FRE_WHL,TOTAL,EUR_T,SE,PL	: 	: 	: 	: 	: 	: 	: 	6899.8932 	: 	: 	: 	: 	: 	: 
F23,FRE_WHL,TOTAL,EUR_T,TOTAL,PL	4950.7357 	4014.3101 	3498.7192 	4733.1729 	3328.4702 	3397.9062 	4088.3541 	5169.1782 	3995.5072 	4534.0604 	: 	: 	: 	: 
F23,FRE_WHL,TOTAL,TPW,EU,PL	21.7213 	25.2079 	44.6375 	102.996 	25.4427 	55.9 	96.5231 	15.8 	67.5 	3.3 	: 	: 	: 	: 
F23,FRE_WHL,TOTAL,TPW,PL,PL	21.7213 	25.2079 	44.6375 	102.996 	25.4427 	55.9 	96.5231 	13.2 	67.5 	3.3 	: 	: 	: 	: 
F23,FRE_WHL,TOTAL,TPW,SE,PL	: 	: 	: 	: 	: 	: 	: 	2.6 	: 	: 	: 	: 	: 	: 
F23,FRE_WHL,TOTAL,TPW,TOTAL,PL	21.7213 	25.2079 	44.6375 	102.996 	25.4427 	55.9 	96.5231 	15.8 	67.5 	3.3 	: 	: 	: 	: 
F23,TOTAL,HCN,EUR,DK,PL	7957.292 	11876.5186 	88087.4135 	119232.364 	139520.8496 	91445.3145 	: 	: 	: 	: 	: 	: 	: 	: 
F23,TOTAL,HCN,EUR,EU,PL	2484954.3268 	2415812.4541 	1763332.1972 	1389254.2816 	1232111.483 	1241169.4557 	1193986.0106 	1430619.0074 	2242228.3358 	1842273.6396 	: 	: 	: 	: 
F23,TOTAL,HCN,EUR,LV,PL	: 	: 	: 	5820.6058 	484.1937 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,TOTAL,HCN,EUR,PL,PL	2476997.0348 	2403935.9355 	1675244.7837 	1264201.3117 	1092106.4397 	1149724.1412 	1193986.0106 	1409067.6528 	2201723.0166 	1842273.6396 	: 	: 	: 	: 
F23,TOTAL,HCN,EUR,SE,PL	: 	: 	: 	: 	: 	: 	: 	21551.3545 	40505.3192 	: 	: 	: 	: 	: 
F23,TOTAL,HCN,EUR,TOTAL,PL	2484954.3268 	2415812.4541 	1763332.1972 	1389254.2816 	1232111.483 	1241169.4557 	1193986.0106 	1430619.0074 	2242228.3358 	1842273.6396 	: 	: 	: 	: 
F23,TOTAL,HCN,EUR_T,DK,PL	7614.6335 	6346.3282 	6696.4729 	5522.5736 	5462.409 	5679.8332 	: 	: 	: 	: 	: 	: 	: 	: 
F23,TOTAL,HCN,EUR_T,EU,PL	6905.2183 	8062.0117 	5973.3111 	5554.089 	5400.8785 	5410.5033 	5092.6324 	4866.051 	4991.6036 	5100.4254 	: 	: 	: 	: 
F23,TOTAL,HCN,EUR_T,LV,PL	: 	: 	: 	6638.4647 	5268.7021 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F23,TOTAL,HCN,EUR_T,PL,PL	6903.1523 	8072.7939 	5939.5839 	5552.9015 	5393.1773 	5390.1741 	5092.6324 	4847.1539 	5031.3597 	5100.4254 	: 	: 	: 	: 
F23,TOTAL,HCN,EUR_T,SE,PL	: 	: 	: 	: 	: 	: 	: 	6530.7135 	3491.8379 	: 	: 	: 	: 	: 
F23,TOTAL,HCN,EUR_T,TOTAL,PL	6905.2183 	8062.0117 	5973.3111 	5554.089 	5400.8785 	5410.5033 	5092.6324 	4866.051 	4991.6036 	5100.4254 	: 	: 	: 	: 
F23,TOTAL,HCN,TPW,DK,PL	1.045 	1.8714 	13.1543 	21.59 	25.542 	16.1 	: 	: 	: 	: 	: 	: 	: 	: 
F23,TOTAL,HCN,TPW,EU,PL	359.8662 	299.6538 	295.2018 	250.1318 	228.1317 	229.4 	234.4536 	294 	449.2 	361.2 	: 	: 	: 	: 
